f[Hz],a[cm/s^2]
0.3708981592,8.672832052
0.3748023503,4.8972111
0.3787065415,8.897237804
0.3826107326,12.17606118
0.3865149238,16.28462544
0.3904191149,4.716353623
0.3943233061,5.431351317
0.3982274972,13.95846024
0.4021316884,25.43948973
0.4060358795,24.35186287
0.4099400707,11.59989556
0.4138442618,5.50732868
0.417748453,6.149463593
0.4216526441,5.225790085
0.4255568353,0.5455251111
0.4294610264,9.879257081
0.4333652176,10.1074807
0.4372694087,9.002231557
0.4411735999,8.175101456
0.445077791,7.225815968
0.4489819822,3.775026859
0.4528861733,4.374055092
0.4567903645,10.10097949
0.4606945556,10.95190584
0.4645987468,6.491597797
0.4685029379,9.624343793
0.4724071291,10.44215158
0.4763113202,5.268918179
0.4802155114,9.917984373
0.4841197025,5.398258899
0.4880238936,11.47068044
0.4919280848,10.7287193
0.4958322759,5.168134363
0.4997364671,9.02804579
0.5036406582,3.666297065
0.5075448494,4.277084478
0.5114490405,9.970164889
0.5153532317,14.4446886
0.5192574228,7.539047823
0.523161614,10.4055096
0.5270658051,13.00400218
0.5309699963,6.353889486
0.5348741874,7.130958862
0.5387783786,4.354958839
0.5426825697,6.569533723
0.5465867609,10.33881742
0.550490952,10.04824048
0.5543951432,2.376830837
0.5582993343,2.327551762
0.5622035255,12.66215167
0.5661077166,17.99641721
0.5700119078,9.840711287
0.5739160989,13.52896047
0.5778202901,11.21074855
0.5817244812,14.3597765
0.5856286724,12.04806881
0.5895328635,16.5434053
0.5934370547,18.7635452
0.5973412458,7.834333017
0.601245437,9.040641993
0.6051496281,3.56301347
0.6090538193,8.129377945
0.6129580104,2.234469675
0.6168622016,18.40519475
0.6207663927,25.57427904
0.6246705839,21.34602255
0.628574775,20.0729911
0.6324789662,6.188166793
0.6363831573,4.216664882
0.6402873485,7.698565338
0.6441915396,6.169713249
0.6480957308,6.378689523
0.6519999219,11.25741197
0.6559041131,8.259854722
0.6598083042,4.755134446
0.6637124954,10.13376196
0.6676166865,16.90134762
0.6715208777,15.88639349
0.6754250688,9.587876685
0.67932926,5.344160826
0.6832334511,4.725886359
0.6871376423,11.89140102
0.6910418334,14.25814557
0.6949460246,11.35309231
0.6988502157,10.03169708
0.7027544069,11.41081378
0.706658598,13.38963252
0.7105627892,10.82759098
0.7144669803,15.73992569
0.7183711715,19.00747041
0.7222753626,16.97663492
0.7261795538,10.16502957
0.7300837449,8.672038558
0.733987936,14.0470605
0.7378921272,9.968254076
0.7417963183,8.230893817
0.7457005095,12.28999779
0.7496047006,15.06984131
0.7535088918,18.73827632
0.7574130829,21.90813145
0.7613172741,19.36177495
0.7652214652,13.85628159
0.7691256564,5.981775602
0.7730298475,14.51114301
0.7769340387,23.18578836
0.7808382298,11.33826275
0.784742421,4.318657811
0.7886466121,13.68949249
0.7925508033,14.77909971
0.7964549944,22.89077286
0.8003591856,23.08227304
0.8042633767,17.61711612
0.8081675679,10.1510984
0.812071759,10.52507519
0.8159759502,16.68205004
0.8198801413,15.70415047
0.8237843325,10.6053328
0.8276885236,11.77876491
0.8315927148,12.21362133
0.8354969059,7.508293707
0.8394010971,18.07740651
0.8433052882,20.34731083
0.8472094794,18.12934753
0.8511136705,27.39670348
0.8550178617,27.80032693
0.8589220528,27.30192773
0.862826244,22.71688184
0.8667304351,14.3932794
0.8706346263,13.17251965
0.8745388174,22.27897188
0.8784430086,29.78197595
0.8823471997,24.43618097
0.8862513909,20.10273062
0.890155582,6.939468706
0.8940597732,0.3897142071
0.8979639643,6.174666719
0.9018681555,16.54628758
0.9057723466,16.99970516
0.9096765378,11.23315122
0.9135807289,12.5452792
0.9174849201,6.420835698
0.9213891112,4.735360885
0.9252933024,3.071904321
0.9291974935,2.39946843
0.9331016847,8.4923542
0.9370058758,10.26840286
0.940910067,11.43113779
0.9448142581,15.2592741
0.9487184493,12.74136365
0.9526226404,11.26214072
0.9565268316,18.3323109
0.9604310227,21.20032502
0.9643352139,15.97398208
0.968239405,13.00755851
0.9721435962,2.499645391
0.9760477873,13.86956168
0.9799519784,18.14102004
0.9838561696,12.05854563
0.9877603607,5.902923242
0.9916645519,9.934582152
0.995568743,25.70026765
0.9994729342,17.85476046
1.003377125,14.02526964
1.007281316,11.75302527
1.011185508,9.794155428
1.015089699,6.063810397
1.01899389,9.936070723
1.022898081,12.20935116
1.026802272,11.94941546
1.030706463,13.4728662
1.034610655,20.95601119
1.038514846,18.70111637
1.042419037,9.881872639
1.046323228,6.848080898
1.050227419,15.98652604
1.05413161,18.03570376
1.058035801,17.81675843
1.061939993,19.26354286
1.065844184,25.13110955
1.069748375,22.32052947
1.073652566,8.833977571
1.077556757,7.840274968
1.081460948,10.17345764
1.085365139,2.479974429
1.089269331,4.234616372
1.093173522,3.033932133
1.097077713,4.625661461
1.100981904,9.745006432
1.104886095,5.184049691
1.108790286,3.829860677
1.112694478,6.292824335
1.116598669,14.10211581
1.12050286,8.261952745
1.124407051,9.448746854
1.128311242,19.86545187
1.132215433,24.54655199
1.136119624,14.57739789
1.140023816,11.28103145
1.143928007,7.828204077
1.147832198,10.70035665
1.151736389,8.634363948
1.15564058,18.11090541
1.159544771,19.58343168
1.163448962,8.839839063
1.167353154,14.5052809
1.171257345,22.74131619
1.175161536,18.57126482
1.179065727,4.696062385
1.182969918,9.189093434
1.186874109,9.967554914
1.190778301,16.04131384
1.194682492,30.06900973
1.198586683,39.98375028
1.202490874,36.1397658
1.206395065,20.83874532
1.210299256,8.454972797
1.214203447,10.26444898
1.218107639,9.660780616
1.22201183,2.75440403
1.225916021,10.24137456
1.229820212,14.25666944
1.233724403,23.80766236
1.237628594,21.01550253
1.241532785,10.83149359
1.245436977,11.90462428
1.249341168,9.800375285
1.253245359,13.56130513
1.25714955,15.32768555
1.261053741,22.16366862
1.264957932,8.956022746
1.268862123,7.749343099
1.272766315,14.1727797
1.276670506,19.62081535
1.280574697,27.42030047
1.284478888,35.98079111
1.288383079,34.58902386
1.29228727,31.2604138
1.296191462,27.84990357
1.300095653,20.82337395
1.303999844,14.59407517
1.307904035,12.22436639
1.311808226,13.27961891
1.315712417,16.5950089
1.319616608,26.07805841
1.3235208,42.552393
1.327424991,49.11233707
1.331329182,42.81644194
1.335233373,24.78601711
1.339137564,14.29356255
1.343041755,8.76609656
1.346945946,15.81062871
1.350850138,24.08342832
1.354754329,33.56702693
1.35865852,29.97120134
1.362562711,22.58303438
1.366466902,23.07864735
1.370371093,31.28960238
1.374275285,37.99654848
1.378179476,28.90380236
1.382083667,16.8784961
1.385987858,8.850947143
1.389892049,12.09119381
1.39379624,16.10462022
1.397700431,14.66728821
1.401604623,14.94084181
1.405508814,22.32402372
1.409413005,22.45318307
1.413317196,13.73584565
1.417221387,7.221423931
1.421125578,20.83715538
1.425029769,35.74632649
1.428933961,36.3461378
1.432838152,27.63954205
1.436742343,17.74056936
1.440646534,15.59233264
1.444550725,12.44235985
1.448454916,13.8288273
1.452359108,18.51780114
1.456263299,18.10267905
1.46016749,6.588343915
1.464071681,8.023023565
1.467975872,17.27302137
1.471880063,23.30047145
1.475784254,25.7647847
1.479688446,26.25865514
1.483592637,23.22643901
1.487496828,11.48432446
1.491401019,5.277314577
1.49530521,17.60226321
1.499209401,22.48994279
1.503113592,19.35599592
1.507017784,17.82960988
1.510921975,16.09935523
1.514826166,15.17642434
1.518730357,11.35005325
1.522634548,6.510071527
1.526538739,2.535899917
1.53044293,6.19442963
1.534347122,13.7875527
1.538251313,7.585745857
1.542155504,6.327846769
1.546059695,15.5621395
1.549963886,18.99297477
1.553868077,14.56084215
1.557772269,4.730020812
1.56167646,4.984412129
1.565580651,1.282130535
1.569484842,7.388887858
1.573389033,10.62787344
1.577293224,12.04284304
1.581197415,11.28358774
1.585101607,13.31535072
1.589005798,11.44095836
1.592909989,8.098927777
1.59681418,17.4367302
1.600718371,22.11797155
1.604622562,16.27538352
1.608526753,10.46914109
1.612430945,10.79760617
1.616335136,17.57526741
1.620239327,25.12681024
1.624143518,21.11942696
1.628047709,15.02499815
1.6319519,17.95513907
1.635856092,25.53587719
1.639760283,29.60777863
1.643664474,23.62496052
1.647568665,16.47754351
1.651472856,13.32535464
1.655377047,16.24756264
1.659281238,11.91631125
1.66318543,9.652626954
1.667089621,9.186938866
1.670993812,12.24633835
1.674898003,16.44537378
1.678802194,10.9488996
1.682706385,6.310532302
1.686610576,7.770167061
1.690514768,2.318425932
1.694418959,7.956693198
1.69832315,11.22430898
1.702227341,9.502598445
1.706131532,16.53451192
1.710035723,17.65062564
1.713939914,16.55862003
1.717844106,11.77542671
1.721748297,0.8343017569
1.725652488,8.850410783
1.729556679,16.00037924
1.73346087,16.58014715
1.737365061,11.24747777
1.741269253,10.05362537
1.745173444,6.488201513
1.749077635,5.138070883
1.752981826,8.436153841
1.756886017,9.622336126
1.760790208,13.45058568
1.764694399,16.0206447
1.768598591,15.35839138
1.772502782,14.3334763
1.776406973,14.57138336
1.780311164,15.02872484
1.784215355,13.26733946
1.788119546,7.606377754
1.792023737,11.71737504
1.795927929,16.5067092
1.79983212,16.61522161
1.803736311,21.55751899
1.807640502,24.77047471
1.811544693,25.10245922
1.815448884,20.68286936
1.819353076,13.09567712
1.823257267,3.020191517
1.827161458,9.986010848
1.831065649,15.41118541
1.83496984,22.65979708
1.838874031,21.33145169
1.842778222,21.06083599
1.846682414,13.82798651
1.850586605,7.675615345
1.854490796,9.034852337
1.858394987,4.550552641
1.862299178,1.54947871
1.866203369,3.028561143
1.87010756,3.097009754
1.874011752,3.045476681
1.877915943,2.798560143
1.881820134,7.793243565
1.885724325,10.47189119
1.889628516,7.559094144
1.893532707,6.02986176
1.897436899,14.12631091
1.90134109,22.12195086
1.905245281,23.3863039
1.909149472,21.01618736
1.913053663,22.31920609
1.916957854,21.29992513
1.920862045,18.09060677
1.924766237,14.09239672
1.928670428,16.94903173
1.932574619,15.84411156
1.93647881,12.09668535
1.940383001,12.52930445
1.944287192,12.24290306
1.948191383,10.28367538
1.952095575,8.273112401
1.955999766,9.794311494
1.959903957,12.06875278
1.963808148,13.15683034
1.967712339,11.81056051
1.97161653,12.52033378
1.975520721,16.64669786
1.979424913,17.80208522
1.983329104,14.1659727
1.987233295,6.092565924
1.991137486,3.73358581
1.995041677,7.753640121
1.998945868,6.459730365
2.00285006,6.605009199
2.006754251,9.476167534
2.010658442,11.18125529
2.014562633,12.09377941
2.018466824,9.988295306
2.022371015,10.23713683
2.026275206,11.19603718
2.030179398,10.85431115
2.034083589,6.242023991
2.03798778,0.9489866679
2.041891971,4.173581704
2.045796162,5.056499905
2.049700353,8.323535761
2.053604544,12.13442366
2.057508736,13.90310483
2.061412927,10.45606546
2.065317118,7.311613554
2.069221309,2.601757164
2.0731255,5.133183181
2.077029691,8.226424874
2.080933883,7.160793979
2.084838074,7.406951833
2.088742265,12.7105489
2.092646456,15.71854062
2.096550647,14.09028387
2.100454838,10.67341443
2.104359029,4.834185589
2.108263221,3.676545738
2.112167412,7.838740283
2.116071603,11.3086133
2.119975794,13.62144851
2.123879985,10.85288826
2.127784176,11.56420817
2.131688367,14.21114862
2.135592559,16.87763759
2.13949675,18.13694658
2.143400941,19.12891571
2.147305132,18.45623295
2.151209323,12.91644501
2.155113514,5.683853766
2.159017706,0.6542886742
2.162921897,3.417654205
2.166826088,4.565579631
2.170730279,2.342585879
2.17463447,4.436348777
2.178538661,9.978985579
2.182442852,12.10858596
2.186347044,10.7782414
2.190251235,8.014810649
2.194155426,3.569355777
2.198059617,7.11906632
2.201963808,9.135474623
2.205867999,6.936285127
2.20977219,6.461016241
2.213676382,8.715915497
2.217580573,6.542227785
2.221484764,6.636668143
2.225388955,7.888832719
2.229293146,14.8979952
2.233197337,18.8338619
2.237101528,20.75238929
2.24100572,22.34091395
2.244909911,23.2347442
2.248814102,26.24469842
2.252718293,25.6077947
2.256622484,18.68256639
2.260526675,11.91179511
2.264430867,12.73307878
2.268335058,11.91050636
2.272239249,9.413673727
2.27614344,9.069679124
2.280047631,10.38870189
2.283951822,12.45444211
2.287856013,13.95009802
2.291760205,14.61213304
2.295664396,10.74735878
2.299568587,5.672873526
2.303472778,7.720921902
2.307376969,9.842078721
2.31128116,11.52586761
2.315185351,13.86552931
2.319089543,12.95010031
2.322993734,10.2651383
2.326897925,8.845500583
2.330802116,6.65918928
2.334706307,3.397031152
2.338610498,5.431826711
2.34251469,12.88837039
2.346418881,15.82179727
2.350323072,13.76177392
2.354227263,10.90516347
2.358131454,11.61315248
2.362035645,13.06958984
2.365939836,6.931281853
2.369844028,8.713490229
2.373748219,11.62739063
2.37765241,10.37535527
2.381556601,10.61436334
2.385460792,8.616006918
2.389364983,5.336245071
2.393269174,2.197748424
2.397173366,2.971244082
2.401077557,3.926495151
2.404981748,5.650211529
2.408885939,6.254504904
2.41279013,5.65654346
2.416694321,5.862357572
2.420598513,6.888483698
2.424502704,6.13716552
2.428406895,2.994597391
2.432311086,2.448386534
2.436215277,1.886727449
2.440119468,4.240152316
2.444023659,6.561787829
2.447927851,6.430940982
2.451832042,6.81830207
2.455736233,7.770200428
2.459640424,6.130870639
2.463544615,3.474753831
2.467448806,5.436174086
2.471352997,6.1683528
2.475257189,5.360796636
2.47916138,7.529132331
2.483065571,9.614123075
2.486969762,10.09244695
2.490873953,8.068011083
2.494778144,4.847383047
2.498682335,4.373423274
2.502586527,5.872609087
2.506490718,4.952551862
2.510394909,6.717781612
2.5142991,10.09851638
2.518203291,9.454403187
2.522107482,6.703023046
2.526011674,3.000043695
2.529915865,2.868996389
2.533820056,1.473089155
2.537724247,4.203982534
2.541628438,4.726864235
2.545532629,4.517990856
2.54943682,5.491405029
2.553341012,5.991822615
2.557245203,7.3539045
2.561149394,8.987489992
2.565053585,8.289038942
2.568957776,5.239626623
2.572861967,3.37466378
2.576766158,5.176118749
2.58067035,5.637330911
2.584574541,6.261409924
2.588478732,6.340155151
2.592382923,5.818346941
2.596287114,4.0755436
2.600191305,2.000604543
2.604095497,3.497354153
2.607999688,5.470365253
2.611903879,6.17639146
2.61580807,3.911870097
2.619712261,3.113488181
2.623616452,5.417938212
2.627520643,4.263356911
2.631424835,0.3277915938
2.635329026,4.21153974
2.639233217,6.429645438
2.643137408,4.988210385
2.647041599,0.5954314908
2.65094579,3.286598141
2.654849981,4.267004515
2.658754173,3.308426399
2.662658364,3.849763048
2.666562555,3.813133082
2.670466746,2.210161713
2.674370937,6.05194203
2.678275128,8.211186475
2.682179319,8.394682666
2.686083511,8.033283822
2.689987702,7.284909002
2.693891893,4.389353685
2.697796084,0.9626919447
2.701700275,2.878287406
2.705604466,5.547665348
2.709508658,5.692476576
2.713412849,5.034971766
2.71731704,4.235897078
2.721221231,3.465285606
2.725125422,4.056346814
2.729029613,4.521412815
2.732933804,3.42812109
2.736837996,2.452890326
2.740742187,3.710831339
2.744646378,4.124757285
2.748550569,4.210442446
2.75245476,4.44010324
2.756358951,2.518670394
2.760263142,0.9449910641
2.764167334,3.873105049
2.768071525,5.834124908
2.771975716,6.582172081
2.775879907,5.177323953
2.779784098,3.996255149
2.783688289,3.896490237
2.787592481,5.224895614
2.791496672,6.927608054
2.795400863,7.090941738
2.799305054,6.165969539
2.803209245,5.605974098
2.807113436,5.406754985
2.811017627,5.03153797
2.814921819,4.916096815
2.81882601,5.770326768
2.822730201,6.244944664
2.826634392,6.301408985
2.830538583,6.145273521
2.834442774,6.043778066
2.838346965,5.300098889
2.842251157,3.024252212
2.846155348,1.346050458
2.850059539,1.826297902
2.85396373,3.8549168
2.857867921,5.696038804
2.861772112,6.463549054
2.865676304,6.645578869
2.869580495,7.383720506
2.873484686,7.156705258
2.877388877,5.053556948
2.881293068,3.390216666
2.885197259,2.834562389
2.88910145,2.388875026
2.893005642,2.15975127
2.896909833,2.113225623
2.900814024,2.868655494
2.904718215,3.374927692
2.908622406,4.072491077
2.912526597,4.16689566
2.916430788,3.145778938
2.92033498,1.725535342
2.924239171,1.923625667
2.928143362,3.442718188
2.932047553,5.281016409
2.935951744,5.076240361
2.939855935,4.101179159
2.943760126,3.056694792
2.947664318,2.820512052
2.951568509,2.876669547
2.9554727,3.354288307
2.959376891,4.677942076
2.963281082,6.550674814
2.967185273,6.996897442
2.971089465,5.236248213
2.974993656,3.543800293
2.978897847,3.619816832
2.982802038,5.273767888
2.986706229,5.832833703
2.99061042,5.895645252
2.994514611,5.263629288
2.998418803,3.143171686
3.002322994,2.42219832
3.006227185,5.650878331
3.010131376,8.234362556
3.014035567,7.978094921
3.017939758,6.301517932
3.021843949,5.634532385
3.025748141,4.675524188
3.029652332,2.692273792
3.033556523,1.711210505
3.037460714,2.148800624
3.041364905,1.992867817
3.045269096,1.54425267
3.049173288,2.182405602
3.053077479,2.988228146
3.05698167,2.416579384
3.060885861,1.665043361
3.064790052,1.570642986
3.068694243,1.925806334
3.072598434,2.464727201
3.076502626,3.729702057
3.080406817,5.075897257
3.084311008,5.319980652
3.088215199,4.497209973
3.09211939,3.184574163
3.096023581,1.789441147
3.099927772,0.6538887185
3.103831964,1.143418496
3.107736155,1.907720329
3.111640346,2.570893951
3.115544537,1.750502355
3.119448728,2.607700956
3.123352919,4.244397456
3.127257111,4.985868124
3.131161302,4.710958423
3.135065493,4.472817191
3.138969684,4.257237843
3.142873875,4.237516325
3.146778066,3.886599727
3.150682257,3.170662463
3.154586449,2.474109064
3.15849064,2.191178486
3.162394831,2.13921715
3.166299022,1.77332249
3.170203213,1.61962205
3.174107404,2.696503776
3.178011595,1.843569781
3.181915787,1.128680232
3.185819978,2.320711208
3.189724169,3.110437245
3.19362836,3.429486177
3.197532551,3.473047266
3.201436742,3.217584999
3.205340933,3.516230056
3.209245125,4.577875267
3.213149316,4.000618613
3.217053507,1.111884695
3.220957698,1.755301743
3.224861889,3.215975723
3.22876608,4.041296433
3.232670272,3.921576716
3.236574463,3.454562419
3.240478654,2.91559916
3.244382845,3.134510113
3.248287036,4.097455941
3.252191227,4.214084866
3.256095418,3.792399706
3.25999961,4.036599218
3.263903801,5.750005134
3.267807992,8.063153311
3.271712183,9.662512002
3.275616374,9.579583357
3.279520565,9.429954067
3.283424756,10.61546862
3.287328948,10.3262516
3.291233139,8.884660265
3.29513733,6.503861514
3.299041521,4.097025303
3.302945712,2.509847787
3.306849903,2.05408813
3.310754095,1.737811537
3.314658286,0.177955951
3.318562477,2.640307175
3.322466668,4.737669935
3.326370859,5.118028212
3.33027505,3.993870895
3.334179241,1.750242212
3.338083433,0.8386490278
3.341987624,2.258898388
3.345891815,2.62388661
3.349796006,2.654607647
3.353700197,3.5050707
3.357604388,3.738137901
3.361508579,2.549865833
3.365412771,1.263441213
3.369316962,1.108005728
3.373221153,1.231611207
3.377125344,3.18950363
3.381029535,5.742746028
3.384933726,6.720219573
3.388837918,6.201892879
3.392742109,4.811124714
3.3966463,2.909684256
3.400550491,2.867705641
3.404454682,5.441200752
3.408358873,7.167257449
3.412263064,6.56810944
3.416167256,4.852112552
3.420071447,3.806455058
3.423975638,3.051998194
3.427879829,2.506376146
3.43178402,0.9714190112
3.435688211,1.328926995
3.439592402,3.899113884
3.443496594,6.106186255
3.447400785,7.339674364
3.451304976,6.631302777
3.455209167,5.011582393
3.459113358,3.110418428
3.463017549,2.755580156
3.46692174,3.879938857
3.470825932,4.977694314
3.474730123,4.938084487
3.478634314,4.370256453
3.482538505,3.14362393
3.486442696,1.792731831
3.490346887,1.08546158
3.494251079,1.990296367
3.49815527,2.813305301
3.502059461,1.921870521
3.505963652,1.038723257
3.509867843,1.921796305
3.513772034,3.766388089
3.517676225,5.02016011
3.521580417,5.380043447
3.525484608,3.797239409
3.529388799,1.746607131
3.53329299,0.1999339131
3.537197181,1.216873126
3.541101372,2.111782556
3.545005563,3.309885453
3.548909755,3.90829236
3.552813946,3.376182239
3.556718137,1.717954371
3.560622328,2.740601144
3.564526519,3.639287663
3.56843071,2.412372897
3.572334902,1.15221995
3.576239093,1.021279414
3.580143284,0.1458999692
3.584047475,1.731315765
3.587951666,1.840993865
3.591855857,1.73650488
3.595760048,1.384379078
3.59966424,1.892976473
3.603568431,2.948876374
3.607472622,1.597322571
3.611376813,1.368553712
3.615281004,1.379514153
3.619185195,0.4092795616
3.623089386,0.7062119727
3.626993578,0.8549005564
3.630897769,0.4787465573
3.63480196,1.028971483
3.638706151,1.696392252
3.642610342,0.5911433643
3.646514533,2.029022112
3.650418725,2.805151388
3.654322916,2.664379821
3.658227107,2.721327459
3.662131298,3.193572194
3.666035489,2.665897403
3.66993968,0.6472964186
3.673843871,1.810029144
3.677748063,3.763874158
3.681652254,4.624998014
3.685556445,3.712519453
3.689460636,1.800884161
3.693364827,0.3876978992
3.697269018,1.851239101
3.701173209,3.059449037
3.705077401,3.530694254
3.708981592,3.699566351
3.712885783,2.694154483
3.716789974,1.598571315
3.720694165,1.040068294
3.724598356,0.9707507515
3.728502547,2.361976103
3.732406739,3.763272972
3.73631093,4.154844117
3.740215121,3.889247129
3.744119312,2.81123423
3.748023503,1.154579563
3.751927694,1.223131955
3.755831886,3.765429994
3.759736077,5.207641656
3.763640268,4.565765545
3.767544459,2.0247237
3.77144865,0.3351913362
3.775352841,1.767545158
3.779257032,2.626392689
3.783161224,2.535257208
3.787065415,2.207343548
3.790969606,2.530074573
3.794873797,3.348284145
3.798777988,4.04245772
3.802682179,4.566514345
3.80658637,5.135396208
3.810490562,5.487884948
3.814394753,4.731812378
3.818298944,2.989801199
3.822203135,1.46126371
3.826107326,1.152395929
3.830011517,1.646686803
3.833915709,2.54787125
3.8378199,2.383071107
3.841724091,2.010960485
3.845628282,2.148560403
3.849532473,2.340787715
3.853436664,1.987970759
3.857340855,1.758644341
3.861245047,2.864887246
3.865149238,3.565029507
3.869053429,3.128033777
3.87295762,1.929881228
3.876861811,1.934206844
3.880766002,2.207326798
3.884670193,2.490576387
3.888574385,3.679610775
3.892478576,4.642106117
3.896382767,6.116798547
3.900286958,6.973150668
3.904191149,6.152067082
3.90809534,3.919203842
3.911999531,1.564536387
3.915903723,1.079837042
3.919807914,2.41789754
3.923712105,2.792460156
3.927616296,1.986965051
3.931520487,1.974018856
3.935424678,4.013686459
3.93932887,6.598961195
3.943233061,7.458291686
3.947137252,6.709517952
3.951041443,5.042995419
3.954945634,5.42648318
3.958849825,5.175196061
3.962754016,5.349239621
3.966658208,6.82161365
3.970562399,6.006513845
3.97446659,3.764175763
3.978370781,1.30675225
3.982274972,2.852752418
3.986179163,3.916723656
3.990083354,3.261705628
3.993987546,2.435678995
3.997891737,2.514140577
4.001795928,2.704917377
4.005700119,2.164395444
4.00960431,2.944118827
4.013508501,2.351169719
4.017412693,0.7374954656
4.021316884,1.102411145
4.025221075,2.103619984
4.029125266,2.887767834
4.033029457,3.122360321
4.036933648,2.521757439
4.040837839,1.631955846
4.044742031,1.688998578
4.048646222,2.217952727
4.052550413,2.788584768
4.056454604,4.752398169
4.060358795,5.866006534
4.064262986,5.4223303
4.068167177,4.201132654
4.072071369,3.101836862
4.07597556,2.455391974
4.079879751,1.477615636
4.083783942,2.067704341
4.087688133,2.325963048
4.091592324,2.855318991
4.095496516,3.068704059
4.099400707,3.018077062
4.103304898,3.425173236
4.107209089,3.736000823
4.11111328,3.130764206
4.115017471,1.686855156
4.118921662,1.463935768
4.122825854,2.718637292
4.126730045,3.384027195
4.130634236,3.122503863
4.134538427,1.843379094
4.138442618,0.3457935766
4.142346809,2.235015997
4.146251,3.385659127
4.150155192,3.569399757
4.154059383,3.011705004
4.157963574,2.027103965
4.161867765,0.7001903413
4.165771956,1.480518528
4.169676147,2.92659332
4.173580338,3.732961317
4.17748453,4.111300659
4.181388721,4.546529042
4.185292912,5.118511923
4.189197103,6.258944206
4.193101294,7.059385308
4.197005485,5.798320482
4.200909677,4.283936436
4.204813868,3.196203316
4.208718059,2.828791152
4.21262225,2.037838656
4.216526441,1.209670277
4.220430632,0.770354789
4.224334823,2.878481615
4.228239015,4.358328338
4.232143206,5.04183069
4.236047397,5.227248859
4.239951588,4.108481866
4.243855779,2.127213679
4.24775997,1.017986311
4.251664161,2.254077369
4.255568353,2.091996915
4.259472544,0.6327408868
4.263376735,2.815464239
4.267280926,6.038752951
4.271185117,7.326157291
4.275089308,6.065749004
4.2789935,3.037489023
4.282897691,0.1976131251
4.286801882,2.604973859
4.290706073,4.129646402
4.294610264,4.781946126
4.298514455,4.029588176
4.302418646,3.075671977
4.306322838,3.348947085
4.310227029,3.515068763
4.31413122,3.166563124
4.318035411,2.518021639
4.321939602,1.310335486
4.325843793,1.230462255
4.329747984,0.6293116653
4.333652176,1.123834705
4.337556367,2.3510602
4.341460558,2.207421048
4.345364749,1.644105871
4.34926894,0.8167390556
4.353173131,0.7764833876
4.357077323,0.9676724281
4.360981514,1.618622595
4.364885705,2.181382309
4.368789896,2.671976302
4.372694087,3.034587656
4.376598278,3.171218037
4.380502469,2.710518682
4.384406661,2.314773591
4.388310852,1.454929471
4.392215043,1.403468166
4.396119234,3.443934088
4.400023425,5.73205239
4.403927616,6.234450495
4.407831807,4.566316529
4.411735999,2.585111939
4.41564019,0.7543070947
4.419544381,1.061608429
4.423448572,2.307284253
4.427352763,2.691733993
4.431256954,1.547793696
4.435161145,0.8305201527
4.439065337,0.7319725686
