f[Hz],a[g]
11.36136136,-5.49243722
11.41141141,3.973098326
11.46146146,1.272616415
11.51151151,-6.675415842
11.56156156,6.210580835
11.61161161,0.9612053837
11.66166166,-1.787719302
11.71171171,-7.875640626
11.76176176,10.72793351
11.81181181,-7.098246232
11.86186186,11.0608885
11.91191191,-12.50424016
11.96196196,8.679647968
12.01201201,-4.554466114
12.06206206,1.433678944
12.11211211,-5.504135439
12.16216216,9.130555975
12.21221221,-3.529638478
12.26226226,-3.779350303
12.31231231,1.677958543
12.36236236,-3.704260305
12.41241241,12.22600239
12.46246246,-4.826309092
12.51251251,-11.80174294
12.56256256,15.53471033
12.61261261,-7.270806337
12.66266266,-1.570034556
12.71271271,-0.2009628728
12.76276276,4.047229892
12.81281281,-3.683520511
12.86286286,9.8260875
12.91291291,-10.81737312
12.96296296,-2.804845797
13.01301301,5.013921534
13.06306306,1.977867378
13.11311311,-1.007403276
13.16316316,-4.611339639
13.21321321,10.29051088
13.26326326,-1.654486159
13.31331331,-6.336463093
13.36336336,0.8889313285
13.41341341,-1.874130862
13.46346346,4.325053092
13.51351351,-0.2789169929
13.56356356,2.365462775
13.61361361,-6.224642806
13.66366366,1.219164822
13.71371371,1.73923599
13.76376376,1.439685276
13.81381381,0.2146200584
13.86386386,-2.672959021
13.91391391,0.3271530043
13.96396396,2.746059136
14.01401401,1.177300084
14.06406406,-6.600071718
14.11411411,2.213909618
14.16416416,2.901688502
14.21421421,-1.286006549
14.26426426,1.83734144
14.31431431,-2.739830047
14.36436436,-4.102208337
14.41441441,5.226474542
14.46446446,1.536819981
14.51451451,-0.5234996365
14.56456456,-3.734699381
14.61461461,2.758549993
14.66466466,-3.14049859
14.71471471,3.193861551
14.76476476,1.699541418
14.81481481,-0.8256407153
14.86486486,-6.869237806
14.91491491,2.253293781
14.96496496,5.598200594
15.01501502,-1.765600482
15.06506507,1.878983684
15.11511512,-5.901165442
15.16516517,2.506459599
15.21521522,1.84997154
15.26526527,-0.8335634459
15.31531532,1.246871398
15.36536537,-4.889542138
15.41541542,3.171118349
15.46546547,0.1452974412
15.51551552,-0.4639099552
15.56556557,-1.022290762
15.61561562,3.472968104
15.66566567,-0.9623645626
15.71571572,-2.498598604
15.76576577,-1.022297356
15.81581582,4.523699405
15.86586587,-1.816100111
15.91591592,-1.216064829
15.96596597,0.5095998657
16.01601602,-0.4053298918
16.06606607,1.416079552
16.11611612,-0.5135115421
16.16616617,0.1306163107
16.21621622,-1.209538709
16.26626627,0.02624308567
16.31631632,0.9893770632
16.36636637,-0.8808339756
16.41641642,1.338270378
16.46646647,0.9721020471
16.51651652,-1.649737717
16.56656657,-0.7589148308
16.61661662,-0.2473353331
16.66666667,2.125659053
16.71671672,-1.947257248
16.76676677,0.4704796172
16.81681682,0.6048340254
16.86686687,2.036324212
16.91691692,-2.879293899
16.96696697,0.1295797587
17.01701702,-1.07627175
17.06706707,1.995836412
17.11711712,1.730713108
17.16716717,-3.72917077
17.21721722,0.1282613788
17.26726727,3.320939836
17.31731732,-1.455001612
17.36736737,-2.585093365
17.41741742,8.403974769
17.46746747,-9.528882331
17.51751752,-4.802009683
17.56756757,8.459440783
17.61761762,1.390249311
17.66766767,-4.413202698
17.71771772,6.379664669
17.76776777,-2.283612162
17.81781782,-5.729747554
17.86786787,2.782050483
17.91791792,1.916109425
17.96796797,-0.4479730061
18.01801802,-0.2457858802
18.06806807,0.8434708985
18.11811812,-2.286512158
18.16816817,-0.7207090832
18.21821822,0.7014722685
18.26826827,0.9131161477
18.31831832,1.458863235
18.36836837,-3.572366983
18.41841842,4.14718699
18.46846847,0.5245224966
18.51851852,-5.387198439
18.56856857,2.691344552
18.61861862,0.6646045445
18.66866867,-0.1537802789
18.71871872,-2.199723984
18.76876877,1.248093138
18.81881882,2.780978719
18.86886887,-0.6625058849
18.91891892,-0.9935620923
18.96896897,-0.02542598312
19.01901902,-1.394752569
19.06906907,-4.709972825
19.11911912,10.67220851
19.16916917,-2.339420289
19.21921922,-3.746365448
19.26926927,-2.958828501
19.31931932,0.705676064
19.36936937,0.2440229203
19.41941942,8.569270757
19.46946947,-7.156343708
19.51951952,3.048633386
19.56956957,4.176722526
19.61961962,-18.57989279
19.66966967,8.420709153
19.71971972,4.402787327
19.76976977,14.69800503
19.81981982,-13.52461449
19.86986987,-10.4135721
19.91991992,4.795862782
19.96996997,19.8410511
20.02002002,-0.478252675
20.07007007,0.3856030018
20.12012012,-0.40642037
20.17017017,0.004979432707
20.22022022,0.1533727518
20.27027027,-0.1689039908
20.32032032,0.4153273756
20.37037037,-0.2485508499
20.42042042,0.1350665318
20.47047047,0.1351369402
20.52052052,-0.1679527425
20.57057057,-0.538048679
20.62062062,0.2488129496
20.67067067,0.391689579
20.72072072,-0.08757052174
20.77077077,-0.0256238581
20.82082082,-0.4515459732
20.87087087,0.5132256057
20.92092092,0.08266303421
20.97097097,0.01228590565
21.02102102,-0.5837561716
21.07107107,0.2707888447
21.12112112,0.2220927366
21.17117117,-0.1427722094
21.22122122,0.05640304963
21.27127127,0.3095182585
21.32132132,-0.6940392744
21.37137137,0.09150963518
21.42142142,0.3049137522
21.47147147,0.2058388428
21.52152152,-0.5487874629
21.57157157,0.3953669027
21.62162162,0.04469092138
21.67167167,-0.4950570341
21.72172172,0.4825637096
21.77177177,-0.2477122402
21.82182182,0.2571176388
21.87187187,0.05566107817
21.92192192,-0.4950852816
21.97197197,0.1738526498
22.02202202,-0.02124932701
22.07207207,0.4251700192
22.12212212,-0.173126702
22.17217217,-0.7289266859
22.22222222,0.7852849728
22.27227227,0.008257086255
22.32232232,-0.2027996283
22.37237237,-0.5476187291
22.42242242,0.7445998293
22.47247247,0.08382127911
22.52252252,-0.435316619
22.57257257,-0.002355064554
22.62262262,0.4073915821
22.67267267,-0.2843335852
22.72272272,-0.1709289619
22.77277277,-0.2078268825
22.82282282,0.3284303422
22.87287287,0.5532660044
22.92292292,-0.4801981724
22.97297297,-0.3773460573
23.02302302,0.6103006118
23.07307307,-0.1709728222
23.12312312,-0.2128814502
23.17317317,0.06192829023
23.22322322,0.07686931085
23.27327327,-0.2941762772
23.32332332,0.4288581214
23.37337337,0.0412030876
23.42342342,0.01893632839
23.47347347,-0.5419385019
23.52352352,0.296549153
23.57357357,0.3558215231
23.62362362,-0.2566634612
23.67367367,-0.5492262671
23.72372372,0.4202919925
23.77377377,0.1840066066
23.82382382,0.04394456353
23.87387387,-0.1217158045
23.92392392,-0.4103432367
23.97397397,0.3449505276
24.02402402,0.1104986093
24.07407407,0.1721759994
24.12412412,-0.4109105405
24.17417417,-0.02703025768
24.22422422,0.4167720283
24.27427427,-0.2023304413
24.32432432,-0.141820295
24.37437437,-0.2619771684
24.42442442,0.658632277
24.47447447,-0.004074046562
24.52452452,-0.3766108638
24.57457457,-0.1262022531
24.62462462,-0.04798395425
24.67467467,0.6514176598
24.72472472,-0.5622954906
24.77477477,-0.008531498039
24.82482482,0.2945656433
24.87487487,-0.0117120096
24.92492492,-0.202107124
24.97497497,0.03722638815
25.02502503,-0.07839149068
25.07507508,0.4192034354
25.12512513,-0.01577726706
25.17517518,-0.4664851971
25.22522523,-0.1489845272
25.27527528,0.307457823
25.32532533,0.355414756
25.37537538,-0.5301687844
25.42542543,0.4074409196
25.47547548,-0.4333348712
25.52552553,0.2230803335
25.57557558,-0.06157141594
25.62562563,0.4463107895
25.67567568,-0.5437894357
25.72572573,-0.006042424083
25.77577578,0.6978707627
25.82582583,-0.6633614538
25.87587588,-0.1790049789
25.92592593,0.515540969
25.97597598,-0.2167721727
26.02602603,0.008691336161
26.07607608,-0.209134168
26.12612613,0.1445998505
26.17617618,0.06945911452
26.22622623,0.5068546384
26.27627628,-0.4524659881
26.32632633,-0.2791048719
26.37637638,0.03207393878
26.42642643,0.3533653969
26.47647648,-0.1631747129
26.52652653,0.2108127376
26.57657658,-0.3667699975
26.62662663,0.2122610645
26.67667668,-0.09964870664
26.72672673,-0.1484522649
26.77677678,0.001150688357
26.82682683,0.3071027878
26.87687688,-0.2379708062
26.92692693,-0.01159151954
26.97697698,0.4499040075
27.02702703,0.1041993576
27.07707708,-0.6349118055
27.12712713,-0.08601109156
27.17717718,0.2048115255
27.22722723,-0.1008244553
27.27727728,0.1331506546
27.32732733,0.3891066457
27.37737738,-0.3978655996
27.42742743,0.2830103678
27.47747748,-0.4076866617
27.52752753,-0.1011531763
27.57757758,0.4341869165
27.62762763,-0.1890906788
27.67767768,0.2312170187
27.72772773,-0.5372020082
27.77777778,-0.1243475599
27.82782783,0.8256984934
27.87787788,-0.1394894365
27.92792793,-0.2909611201
27.97797798,0.1923591372
28.02802803,-0.3657327105
28.07807808,0.08726109423
28.12812813,0.09837061632
28.17817818,0.01928534578
28.22822823,0.1770828972
28.27827828,-0.3460230383
28.32832833,0.09226808612
28.37837838,0.2599370658
28.42842843,-0.5674568106
28.47847848,0.6379527941
28.52852853,-0.005435556909
28.57857858,-0.1345320957
28.62862863,-0.6401410215
28.67867868,0.7116746349
28.72872873,0.01754320272
28.77877878,-0.32261594
28.82882883,0.3134744985
28.87887888,-0.4789380799
28.92892893,-0.03651517562
28.97897898,0.7305610753
29.02902903,-0.5044134145
29.07907908,0.2097736742
29.12912913,0.03541469422
29.17917918,-0.6288117658
29.22922923,0.4319955088
29.27927928,0.5885715094
29.32932933,-0.2015900599
29.37937938,-0.7140924135
29.42942943,0.1100780516
29.47947948,0.4750224667
29.52952953,-0.01412437408
29.57957958,-0.4640804503
29.62962963,0.19619559
29.67967968,0.5149484442
29.72972973,-0.5530921116
29.77977978,-0.2809541651
29.82982983,0.9170119987
29.87987988,-0.346078956
29.92992993,-0.5784553618
29.97997998,0.1775893067
30.03003003,0.2667505993
30.08008008,0.009437981591
30.13013013,0.1869376877
30.18018018,-0.3762149685
30.23023023,0.4927815995
30.28028028,-0.381561725
30.33033033,0.00626763586
30.38038038,-0.02744853013
30.43043043,-0.002812125407
30.48048048,-0.09566534754
30.53053053,0.3767655707
30.58058058,-0.2607241682
30.63063063,-0.05636094638
30.68068068,-0.01170639784
30.73073073,0.3194897003
30.78078078,-0.1008361692
30.83083083,-0.4466891577
30.88088088,0.1956002768
30.93093093,0.2504106931
30.98098098,-0.2149906395
31.03103103,0.2115230333
31.08108108,-0.2686857125
31.13113113,0.3595615099
31.18118118,-0.3337091847
31.23123123,-0.1141541503
31.28128128,0.4489363471
31.33133133,-0.1999888898
31.38138138,0.0175269634
31.43143143,-0.3138703048
31.48148148,0.2544660262
31.53153153,0.3179896182
31.58158158,-0.5195788355
31.63163163,0.1152432008
31.68168168,-0.07365909861
31.73173173,0.3542577355
31.78178178,-0.08065665151
31.83183183,0.01246935692
31.88188188,-0.1082752088
31.93193193,-0.1117197128
31.98198198,0.1465273213
32.03203203,-0.2206144018
32.08208208,-0.09478647426
32.13213213,0.555026641
32.18218218,-0.08936485813
32.23223223,0.04141988308
32.28228228,-0.3618744889
32.33233233,0.07684075102
32.38238238,-0.3050967657
32.43243243,0.242641762
32.48248248,0.2592066762
32.53253253,0.1790233063
32.58258258,-0.4893306926
32.63263263,0.2371054883
32.68268268,-0.1553794222
32.73273273,0.4035842742
32.78278278,-0.4596577454
32.83283283,0.1299429665
32.88288288,-0.2927888926
32.93293293,0.4892214165
32.98298298,-0.05651005373
33.03303303,-0.1607859955
33.08308308,-0.001013406884
33.13313313,-0.01114169285
33.18318318,0.02944213147
33.23323323,0.5912468979
33.28328328,-0.4054544854
33.33333333,-0.603244903
33.38338338,0.4102894785
33.43343343,0.394428495
33.48348348,-0.1564240659
33.53353353,-0.3929131603
33.58358358,0.03357449173
33.63363363,0.4904196045
33.68368368,-0.6741168864
33.73373373,0.5384183028
33.78378378,0.2640715641
33.83383383,-0.8819191453
33.88388388,0.4918322775
33.93393393,0.03083134732
33.98398398,0.008137922761
34.03403403,0.2631048584
34.08408408,-0.5170828619
34.13413413,0.3373556318
34.18418418,-0.1507733324
34.23423423,-0.4136069602
34.28428428,0.7928939924
34.33433433,-0.3105533281
34.38438438,-0.2015078657
34.43443443,-0.2107846029
34.48448448,0.5377693376
34.53453453,0.3478824464
34.58458458,-0.6704178458
34.63463463,0.07980331557
34.68468468,0.01815435917
34.73473473,0.0188761565
34.78478478,-0.3497156651
34.83483483,0.2091982448
34.88488488,0.6748287821
34.93493493,-0.5766638014
34.98498498,-0.3886210623
35.03503504,0.3684169817
35.08508509,0.4042584546
35.13513514,-0.4194947296
35.18518519,0.3119567045
35.23523524,-0.3116689222
35.28528529,-0.1173050526
35.33533534,0.3837830359
35.38538539,-0.2323707397
35.43543544,-0.1782504373
35.48548549,0.02800741079
35.53553554,-0.009292075784
35.58558559,0.5464224439
35.63563564,-0.6099182017
35.68568569,0.1994745407
35.73573574,0.2825695736
35.78578579,-0.3539659104
35.83583584,0.3170595362
35.88588589,-0.3502337227
35.93593594,-0.1880069407
35.98598599,0.4674314875
36.03603604,0.05754010235
36.08608609,-0.6362799071
36.13613614,0.7673937338
36.18618619,-0.1508912808
36.23623624,-0.6642990496
36.28628629,0.4813395385
36.33633634,0.2730215499
36.38638639,-0.527753287
36.43643644,0.4974508463
36.48648649,-0.3146547966
36.53653654,0.3838404697
36.58658659,-0.5461647406
36.63663664,0.09538957969
36.68668669,-0.06187368829
36.73673674,0.08408911439
36.78678679,0.3723198357
36.83683684,0.07386924586
36.88688689,-0.5871340271
36.93693694,0.3086401269
36.98698699,0.1259741955
37.03703704,-0.3824945583
37.08708709,0.4251129141
37.13713714,-0.5934627332
37.18718719,0.1951872556
37.23723724,0.543712521
37.28728729,-0.3499170373
37.33733734,0.1920560284
37.38738739,-0.2699237313
37.43743744,-0.1588441102
37.48748749,0.4171469424
37.53753754,0.1759663116
37.58758759,-0.7539168284
37.63763764,0.2432249779
37.68768769,0.3788658858
37.73773774,-0.2728873217
37.78778779,-0.2362760659
37.83783784,0.4161053867
37.88788789,-0.1500511132
37.93793794,0.1101855066
37.98798799,0.2519253879
38.03803804,-0.6621751239
38.08808809,0.3809807631
38.13813814,-0.1302531039
38.18818819,-0.2445099494
38.23823824,0.260667677
38.28828829,0.4238040837
38.33833834,-0.6052478835
38.38838839,0.1430766435
38.43843844,0.01543443972
38.48848849,0.3316990734
38.53853854,-0.2913756364
38.58858859,-0.2641692613
38.63863864,0.4916589808
38.68868869,-0.04882629324
38.73873874,-0.2376890011
38.78878879,-0.3517851735
38.83883884,0.5048081651
38.88888889,0.006366202695
38.93893894,0.02132412323
38.98898899,-0.09959899571
39.03903904,0.1785168421
39.08908909,-0.5194068262
39.13913914,0.249599786
39.18918919,0.4448424587
39.23923924,-0.3156243483
39.28928929,-0.3757042366
39.33933934,0.766522837
39.38938939,-0.3073065911
39.43943944,-0.4297201366
39.48948949,0.1818346074
39.53953954,0.3664812066
39.58958959,-0.09620455097
39.63963964,-0.30311576
39.68968969,0.3950384491
39.73973974,-0.4233203849
39.78978979,0.6855394129
39.83983984,-0.7166142727
39.88988989,0.07334559359
39.93993994,0.3511182224
39.98998999,-0.1793393919
40.04004004,-0.1476844604
40.09009009,0.3219567518
40.14014014,0.03673656279
40.19019019,-0.4454414332
40.24024024,0.3470936507
40.29029029,-0.212351688
40.34034034,0.4577890558
40.39039039,-0.7692594905
40.44044044,0.4447480494
40.49049049,0.3565754468
40.54054054,-0.5098322856
40.59059059,-0.3271509124
40.64064064,0.75546335
40.69069069,-0.4496901273
40.74074074,0.1223911538
40.79079079,0.2301492184
40.84084084,-0.1240206583
40.89089089,-0.1226677651
40.94094094,-0.4294901559
40.99099099,0.7186133348
41.04104104,-0.3507010728
41.09109109,0.4005334301
41.14114114,-0.3097890668
41.19119119,-0.4695394873
41.24124124,0.6586803373
41.29129129,-0.2705208172
41.34134134,0.4248008954
41.39139139,-0.4342736157
41.44144144,0.06564947983
41.49149149,-0.3533638166
41.54154154,0.2863076522
41.59159159,0.2450362003
41.64164164,0.1744763278
41.69169169,-0.2127798044
41.74174174,-0.2736375431
41.79179179,0.08224006693
41.84184184,0.04780438861
41.89189189,-0.2473907419
41.94194194,0.3582934245
41.99199199,0.08417117429
42.04204204,-0.02500605698
42.09209209,-0.2697207994
42.14214214,-0.001416457676
42.19219219,0.3923784343
42.24224224,-0.1575843063
42.29229229,-0.6772541337
42.34234234,0.7251366127
42.39239239,0.1293230218
42.44244244,-0.4510799224
42.49249249,0.09187938011
42.54254254,-0.2224116439
42.59259259,0.484194348
42.64264264,-0.03381810323
42.69269269,0.1347324196
42.74274274,-0.7991902664
42.79279279,0.4715009801
42.84284284,0.03124377326
42.89289289,0.3889152548
42.94294294,-0.2965890117
42.99299299,-0.1973488613
43.04304304,-0.191271323
43.09309309,0.2426179194
43.14314314,0.2437280771
43.19319319,-0.08034020622
43.24324324,-0.2781180913
43.29329329,0.6239574686
43.34334334,-0.7110130743
43.39339339,-0.05011196176
43.44344344,0.5094504609
43.49349349,-0.2677806077
43.54354354,0.005972090363
43.59359359,0.3737039436
43.64364364,-0.4468586269
43.69369369,0.158673154
43.74374374,-0.3398183904
43.79379379,0.474596534
43.84384384,-0.2506548125
43.89389389,0.1199103545
43.94394394,0.35880986
43.99399399,-0.2717355061
44.04404404,-0.3335138846
44.09409409,-0.112116312
44.14414414,0.1377650263
44.19419419,0.3929741275
44.24424424,-0.1721824009
44.29429429,-0.2204332725
44.34434434,0.3198790731
44.39439439,0.09255919218
44.44444444,-0.4364542096
44.49449449,-0.08226263781
44.54454454,0.6266674019
44.59459459,-0.09892241616
44.64464464,-0.3935642029
44.69469469,0.2694069658
44.74474474,-0.03454049873
44.79479479,-0.4035329601
44.84484484,0.2885519935
44.89489489,-0.01230061319
44.94494494,0.06104154075
44.99499499,-0.0561210904
45.04504505,0.1575159074
45.0950951,0.1192484301
45.14514515,-0.3189688091
45.1951952,-0.06291066088
45.24524525,0.3738378843
45.2952953,-0.02037581627
45.34534535,-0.120069562
45.3953954,-0.3007837465
45.44544545,0.1570592814
45.4954955,0.130213459
45.54554555,-0.1549447761
45.5955956,0.08754847965
45.64564565,-0.2693200303
45.6956957,0.6085314403
45.74574575,-0.4611140836
45.7957958,0.04807179846
45.84584585,0.4356271787
45.8958959,-0.3302147592
45.94594595,-0.1524275355
45.995996,-0.1209967608
46.04604605,0.5447219246
46.0960961,-0.7115155775
46.14614615,0.699038035
46.1961962,-0.227853646
46.24624625,-0.2278299391
46.2962963,0.1284923905
46.34634635,0.1681352368
46.3963964,0.01655762431
46.44644645,-0.6294083468
46.4964965,0.1798816088
46.54654655,0.4342972517
46.5965966,0.1283459245
46.64664665,-0.5195580987
46.6966967,0.3196969996
46.74674675,-0.02629687795
46.7967968,0.1281871526
46.84684685,-0.7613331066
46.8968969,0.5964971491
46.94694695,0.2919359304
46.996997,-0.4087989715
47.04704705,0.0194387266
47.0970971,-0.01646359858
47.14714715,-0.1607166593
47.1971972,0.3054862037
47.24724725,-0.1628207233
47.2972973,0.441659721
47.34734735,-0.3759510414
47.3973974,-0.5144252859
47.44744745,0.8586439471
47.4974975,-0.2300253039
47.54754755,-0.4183688316
47.5975976,0.2628627791
47.64764765,0.159229643
47.6976977,-0.08818237656
47.74774775,0.1410712521
47.7977978,-0.2428456109
47.84784785,-0.1172083806
47.8978979,0.1596608819
47.94794795,0.3113940188
47.997998,-0.4094270894
48.04804805,0.1205425977
48.0980981,-0.08011533009
48.14814815,0.04105192094
48.1981982,0.455337827
48.24824825,-0.2335770401
48.2982983,-0.3603144753
48.34834835,-0.1262298464
48.3983984,0.580722246
48.44844845,-0.5391050468
48.4984985,0.5586513901
48.54854855,-0.02415707855
48.5985986,-0.148178708
48.64864865,-0.4270736105
48.6986987,0.3832658085
48.74874875,-0.02382920307
48.7987988,-0.07955554091
48.84884885,0.15323085
48.8988989,-0.105512732
48.94894895,0.3016428385
48.998999,-0.6146777685
49.04904905,0.3076061368
49.0990991,0.3446621237
49.14914915,-0.2720805528
49.1991992,-0.2163268019
49.24924925,0.1696908036
49.2992993,0.4031537667
49.34934935,-0.4993262944
49.3993994,0.03908195467
49.44944945,0.007899933143
49.4994995,0.0962092224
49.54954955,0.286126306
49.5995996,-0.3042976028
49.64964965,-0.4030831974
49.6996997,0.7170932169
49.74974975,-0.1395888548
49.7997998,0.03983724396
49.84984985,-0.007894927804
49.8998999,-0.4029762912
49.94994995,-0.1054089465
50.0,0.4441631363
