0.000000,0.012193
0.010000,0.016775
0.020000,0.012236
0.030000,0.016788
0.040000,0.015803
0.050000,0.015000
0.060000,0.020915
0.070000,0.017010
0.080000,0.022154
0.090000,0.021835
0.100000,0.020830
0.110000,0.026073
0.120000,0.021117
0.130000,0.025260
0.140000,0.023886
0.150000,0.021647
0.160000,0.026243
0.170000,0.021323
0.180000,0.026015
0.190000,0.025398
0.200000,0.023883
0.210000,0.028910
0.220000,0.023889
0.230000,0.028664
0.240000,0.028218
0.250000,0.026662
0.260000,0.031713
0.270000,0.026005
0.280000,0.029405
0.290000,0.027469
0.300000,0.024403
0.310000,0.028280
0.320000,0.021614
0.330000,0.023934
0.340000,0.020926
0.350000,0.016874
0.360000,0.019929
0.370000,0.012893
0.380000,0.015609
0.390000,0.013317
0.400000,0.009852
0.410000,0.013291
0.420000,0.006300
0.430000,0.008811
0.440000,0.006302
0.450000,0.002761
0.460000,0.006173
0.470000,-0.000011
0.480000,0.004348
0.490000,0.003499
0.500000,0.001192
0.510000,0.006092
0.520000,0.000422
0.530000,0.005337
0.540000,0.005484
0.550000,0.004640
0.560000,0.010731
0.570000,0.005712
0.580000,0.010627
0.590000,0.009838
0.600000,0.007226
0.610000,0.013590
0.620000,0.008882
0.630000,0.012862
0.640000,0.011027
0.650000,0.009293
0.660000,0.015909
0.670000,0.008793
0.680000,0.011685
0.690000,0.009860
0.700000,0.005522
0.710000,0.010710
0.720000,0.005262
0.730000,0.007793
0.740000,0.003631
0.750000,-0.001107
0.760000,0.001973
0.770000,-0.009471
0.780000,-0.008142
0.790000,-0.007699
0.800000,-0.012498
0.810000,-0.010684
0.820000,-0.016438
0.830000,-0.011819
0.840000,-0.014369
0.850000,-0.017708
0.860000,-0.004183
0.870000,-0.006592
0.880000,-0.006099
0.890000,-0.004933
0.900000,-0.008809
0.910000,-0.009493
0.920000,-0.013748
0.930000,-0.007772
0.940000,-0.011277
0.950000,-0.011776
0.960000,-0.000071
0.970000,0.001157
0.980000,0.010046
0.990000,0.013006
1.000000,0.013188
1.010000,0.017906
1.020000,0.013736
1.030000,0.018605
1.040000,0.017913
1.050000,0.019877
1.060000,0.025281
1.070000,0.015315
1.080000,0.026806
1.090000,0.037748
1.100000,0.037210
1.110000,0.037184
1.120000,0.030529
1.130000,0.038508
1.140000,0.039549
1.150000,0.036225
1.160000,0.042384
1.170000,0.036992
1.180000,0.032792
1.190000,0.027590
1.200000,0.033572
1.210000,0.038304
1.220000,0.027488
1.230000,0.035830
1.240000,0.034067
1.250000,0.035888
1.260000,0.048132
1.270000,0.049395
1.280000,0.052385
1.290000,0.050984
1.300000,0.049358
1.310000,0.045805
1.320000,0.030881
1.330000,0.032622
1.340000,0.023849
1.350000,0.017087
1.360000,0.024742
1.370000,0.022521
1.380000,0.029869
1.390000,0.030992
1.400000,0.040318
1.410000,0.052149
1.420000,0.040492
1.430000,0.050861
1.440000,0.045473
1.450000,0.049558
1.460000,0.061760
1.470000,0.034714
1.480000,0.037658
1.490000,0.046620
1.500000,0.023753
1.510000,0.015803
1.520000,0.005349
1.530000,-0.003239
1.540000,-0.021778
1.550000,-0.006473
1.560000,0.008160
1.570000,0.012252
1.580000,0.043494
1.590000,0.029504
1.600000,0.011855
1.610000,0.031786
1.620000,0.014405
1.630000,0.012283
1.640000,0.005732
1.650000,-0.018405
1.660000,-0.006144
1.670000,-0.017612
1.680000,-0.033392
1.690000,-0.006181
1.700000,0.019559
1.710000,-0.009133
1.720000,-0.060441
1.730000,-0.061641
1.740000,-0.037100
1.750000,-0.030221
1.760000,-0.037447
1.770000,-0.012347
1.780000,0.035804
1.790000,0.019549
1.800000,0.038486
1.810000,0.093089
1.820000,0.117027
1.830000,0.144781
1.840000,0.107585
1.850000,0.053279
1.860000,0.074765
1.870000,0.059042
1.880000,0.042871
1.890000,0.038707
1.900000,0.014722
1.910000,0.000547
1.920000,-0.023852
1.930000,-0.006376
1.940000,-0.007841
1.950000,-0.036787
1.960000,-0.041801
1.970000,-0.067167
1.980000,-0.054344
1.990000,-0.060100
2.000000,-0.116577
2.010000,-0.101773
2.020000,-0.140405
2.030000,-0.157818
2.040000,-0.095862
2.050000,-0.104763
2.060000,-0.115163
2.070000,-0.062249
2.080000,-0.002906
2.090000,-0.035025
2.100000,-0.082411
2.110000,-0.089611
2.120000,-0.121869
2.130000,-0.159607
2.140000,-0.211012
2.150000,-0.230416
