f[Hz],a[cm/s^2]
2.307129148,15.18312168
2.311086488,15.2550749
2.315043828,12.24251733
2.319001167,11.17310779
2.322958507,16.22742639
2.326915847,19.87724804
2.330873187,21.07869463
2.334830527,23.36493801
2.338787867,22.94932814
2.342745207,18.90779226
2.346702547,14.18286862
2.350659886,15.1761541
2.354617226,13.02624279
2.358574566,8.715263377
2.362531906,10.89234176
2.366489246,5.881596124
2.370446586,6.488616552
2.374403926,13.98083644
2.378361266,14.64191813
2.382318605,10.70203511
2.386275945,4.048587037
2.390233285,9.402047045
2.394190625,22.04403013
2.398147965,28.37886066
2.402105305,26.50043669
2.406062645,19.83283519
2.410019985,12.31193807
2.413977324,4.773874138
2.417934664,6.942837157
2.421892004,7.661346961
2.425849344,4.596267868
2.429806684,9.867165828
2.433764024,15.87872452
2.437721364,16.98727602
2.441678704,10.84558898
2.445636043,3.841744739
2.449593383,2.966940828
2.453550723,0.6408822954
2.457508063,6.37465039
2.461465403,11.98144435
2.465422743,13.22689689
2.469380083,14.05720546
2.473337423,18.07506673
2.477294762,16.5334246
2.481252102,10.63992721
2.485209442,7.775541126
2.489166782,8.213779021
2.493124122,10.19599235
2.497081462,7.912140745
2.501038802,6.577400354
2.504996142,9.33696206
2.508953481,11.60541618
2.512910821,9.404524685
2.516868161,2.946867749
2.520825501,3.762303494
2.524782841,5.332214118
2.528740181,6.254971163
2.532697521,8.174086983
2.536654861,3.043230782
2.5406122,3.619714945
2.54456954,6.253973748
2.54852688,6.74151703
2.55248422,4.06847231
2.55644156,4.51157148
2.5603989,11.33042151
2.56435624,16.11436964
2.56831358,8.581218642
2.572270919,7.164579951
2.576228259,11.92349254
2.580185599,8.817979361
2.584142939,6.277454538
2.588100279,4.368247204
2.592057619,1.346330687
2.596014959,5.480931441
2.599972299,4.320768421
2.603929638,9.263987667
2.607886978,13.15446402
2.611844318,15.13578278
2.615801658,15.90763759
2.619758998,10.32695496
2.623716338,4.129707967
2.627673678,7.220859348
2.631631018,11.0275181
2.635588358,10.76744629
2.639545697,9.10706681
2.643503037,7.295150243
2.647460377,4.875855341
2.651417717,5.960522946
2.655375057,5.569318796
2.659332397,0.8200699031
2.663289737,6.773447164
2.667247077,9.411317073
2.671204416,8.500502013
2.675161756,11.61535751
2.679119096,11.86657956
2.683076436,8.431229308
2.687033776,11.23949394
2.690991116,12.96714703
2.694948456,12.8992202
2.698905796,12.08249361
2.702863135,10.93862616
2.706820475,8.059022702
2.710777815,5.291546249
2.714735155,5.211444929
2.718692495,6.477116594
2.722649835,8.89548256
2.726607175,11.59748064
2.730564515,14.06978208
2.734521854,12.57702909
2.738479194,11.45875403
2.742436534,8.935867388
2.746393874,2.095067658
2.750351214,5.48051656
2.754308554,8.893928081
2.758265894,9.398711216
2.762223234,7.310603209
2.766180573,3.19995832
2.770137913,4.788507228
2.774095253,7.723867792
2.778052593,8.238946894
2.782009933,6.103822226
2.785967273,8.624354515
2.789924613,11.79103868
2.793881953,9.239818249
2.797839292,6.976274603
2.801796632,11.8626499
2.805753972,13.38751302
2.809711312,11.66597276
2.813668652,6.545900138
2.817625992,9.354418134
2.821583332,8.546025503
2.825540672,6.510254716
2.829498011,3.0834847
2.833455351,1.827842893
2.837412691,5.986353341
2.841370031,7.98777323
2.845327371,8.629438373
2.849284711,7.331443281
2.853242051,6.661167703
2.857199391,5.557585718
2.86115673,7.758037838
2.86511407,10.11227954
2.86907141,8.680096006
2.87302875,4.679692425
2.87698609,1.949698272
2.88094343,6.59177402
2.88490077,8.541530349
2.88885811,7.956639154
2.892815449,7.368442002
2.896772789,8.735481485
2.900730129,8.122759306
2.904687469,7.272722936
2.908644809,8.476866072
2.912602149,9.638337101
2.916559489,9.091291029
2.920516829,9.879295875
2.924474168,10.39028022
2.928431508,8.742679577
2.932388848,5.067042281
2.936346188,2.945494016
2.940303528,5.533197145
2.944260868,6.603478333
2.948218208,4.986258865
2.952175548,2.42595946
2.956132887,1.293057939
2.960090227,1.070031877
2.964047567,1.046855882
2.968004907,3.609447045
2.971962247,4.703319788
2.975919587,5.112879588
2.979876927,3.199703236
2.983834267,5.465518216
2.987791606,7.628857739
2.991748946,6.295390621
2.995706286,4.939508042
2.999663626,5.460384285
3.003620966,5.007421517
3.007578306,5.298257583
3.011535646,8.004373118
3.015492986,9.812403452
3.019450325,7.470063196
3.023407665,2.876829847
3.027365005,1.331067759
3.031322345,2.621033818
3.035279685,7.829293685
3.039237025,7.847597449
3.043194365,3.897889441
3.047151705,8.416948229
3.051109045,9.770048799
3.055066384,7.606875441
3.059023724,4.064238155
3.062981064,0.5561871046
3.066938404,3.707280559
3.070895744,6.235575263
3.074853084,7.627197262
3.078810424,6.733477532
3.082767764,5.938183212
3.086725103,6.435601666
3.090682443,9.756021015
3.094639783,10.15465843
3.098597123,8.160395064
3.102554463,4.791742525
3.106511803,4.350680384
3.110469143,4.439615212
3.114426483,3.418523361
3.118383822,5.748876269
3.122341162,11.14870037
3.126298502,10.38916055
3.130255842,6.463591204
3.134213182,3.460763338
3.138170522,6.902234061
3.142127862,6.39075636
3.146085202,2.255497484
3.150042541,3.608014226
3.153999881,8.264722742
3.157957221,9.007026773
3.161914561,7.261933849
3.165871901,6.165755777
3.169829241,7.616056498
3.173786581,10.43190286
3.177743921,10.52314297
3.18170126,10.03179391
3.1856586,10.09060908
3.18961594,7.747024567
3.19357328,4.681761043
3.19753062,4.882692047
3.20148796,6.960536223
3.2054453,7.3433582
3.20940264,5.147348549
3.213359979,3.801928707
3.217317319,5.528910823
3.221274659,5.070620134
3.225231999,3.422053218
3.229189339,2.411639916
3.233146679,5.147751199
3.237104019,8.148252104
3.241061359,9.410572334
3.245018698,8.255098431
3.248976038,4.420881672
3.252933378,7.932956941
3.256890718,10.42558776
3.260848058,9.665588582
3.264805398,11.17314788
3.268762738,13.41000738
3.272720078,12.805809
3.276677417,11.10859217
3.280634757,9.261350592
3.284592097,9.192934078
3.288549437,7.901330251
3.292506777,5.653982213
3.296464117,7.383922517
3.300421457,6.621956658
3.304378797,4.873399919
3.308336136,7.262873934
3.312293476,10.54595352
3.316250816,10.39185834
3.320208156,6.277507202
3.324165496,4.811673792
3.328122836,9.439726035
3.332080176,12.15144192
3.336037516,12.19406238
3.339994855,9.271109202
3.343952195,4.977743197
3.347909535,3.289170127
3.351866875,4.230946161
3.355824215,3.083019436
3.359781555,4.049921329
3.363738895,4.86566808
3.367696235,4.778526579
3.371653574,5.073659738
3.375610914,3.819056581
3.379568254,0.2615985799
3.383525594,2.312421757
3.387482934,1.262195876
3.391440274,2.841196957
3.395397614,4.678198181
3.399354954,5.141823402
3.403312293,5.249820473
3.407269633,4.168196251
3.411226973,1.599611849
3.415184313,2.491671348
3.419141653,4.28655654
3.423098993,5.713779939
3.427056333,5.737724875
3.431013673,5.111738277
3.434971012,5.905238478
3.438928352,4.796041571
3.442885692,2.04648428
3.446843032,0.7180454539
3.450800372,2.487267687
3.454757712,5.559863791
3.458715052,7.863621305
3.462672392,7.882559998
3.466629731,7.516695072
3.470587071,6.716054511
3.474544411,5.051424939
3.478501751,3.517502343
3.482459091,2.386640185
3.486416431,0.6880239006
3.490373771,3.837798694
3.494331111,5.335736566
3.498288451,3.478579657
3.50224579,1.024180973
3.50620313,4.140572507
3.51016047,6.254683703
3.51411781,5.83014138
3.51807515,4.946962051
3.52203249,2.947956558
3.52598983,2.656980519
3.52994717,2.449284402
3.533904509,1.600564992
3.537861849,2.324192348
3.541819189,2.845659976
3.545776529,3.247233162
3.549733869,3.124562917
3.553691209,2.737562491
3.557648549,3.68988395
3.561605889,4.735198244
3.565563228,4.928489274
3.569520568,3.330530788
3.573477908,0.4052748676
3.577435248,2.21054613
3.581392588,1.883542602
3.585349928,2.976962445
3.589307268,4.1640273
3.593264608,2.651032058
3.597221947,1.375228491
3.601179287,1.72222905
3.605136627,4.561220363
3.609093967,7.246806478
3.613051307,7.510736
3.617008647,6.450671181
3.620965987,6.065614053
3.624923327,6.537575408
3.628880666,5.924851777
3.632838006,4.346849998
3.636795346,4.940683067
3.640752686,6.683150854
3.644710026,7.006660738
3.648667366,5.835111554
3.652624706,2.615305935
3.656582046,2.266945064
3.660539385,2.418405973
3.664496725,2.195804763
3.668454065,2.521171268
3.672411405,3.615206538
3.676368745,6.875574452
3.680326085,8.283084843
3.684283425,8.0851682
3.688240765,6.108257479
3.692198104,4.182854239
3.696155444,1.899469412
3.700112784,3.473021075
3.704070124,5.761229762
3.708027464,5.627083693
3.711984804,4.092992497
3.715942144,2.589118821
3.719899484,3.47645436
3.723856823,4.027226986
3.727814163,5.319556518
3.731771503,6.048795492
3.735728843,5.268934507
3.739686183,3.7727119
3.743643523,2.677096861
3.747600863,2.279006427
3.751558203,1.85723702
3.755515542,1.12655729
3.759472882,1.471396733
3.763430222,2.601946383
3.767387562,3.273288022
3.771344902,3.493415189
3.775302242,4.130971791
3.779259582,5.698984555
3.783216922,6.24188413
3.787174261,6.900750144
3.791131601,8.036983862
3.795088941,9.193911591
3.799046281,9.742781035
3.803003621,7.842792603
3.806960961,5.637356412
3.810918301,7.68213423
3.814875641,6.932916885
3.81883298,3.942319189
3.82279032,2.914454223
3.82674766,4.551205133
3.830705,4.578227043
3.83466234,3.363924437
3.83861968,3.233298342
3.84257702,3.840510093
3.84653436,3.706021891
3.850491699,1.891743007
3.854449039,1.692626707
3.858406379,1.496275756
3.862363719,1.956752729
3.866321059,2.711254708
3.870278399,3.118030287
3.874235739,3.514874645
3.878193079,2.272896826
3.882150418,0.4905309485
3.886107758,0.8057489101
3.890065098,1.008483931
3.894022438,1.085954671
3.897979778,1.125289622
3.901937118,3.401843502
3.905894458,4.333613337
3.909851798,3.322319846
3.913809137,1.364476023
3.917766477,3.1159499
3.921723817,4.479725609
3.925681157,3.480794303
3.929638497,1.735343012
3.933595837,1.863067357
3.937553177,1.085075361
3.941510517,0.5548879143
3.945467857,0.6026665622
3.949425196,1.223788738
3.953382536,1.350894555
3.957339876,0.3486996029
3.961297216,1.74579194
3.965254556,2.581849246
3.969211896,2.60944111
3.973169236,2.614727114
3.977126576,2.131678054
3.981083915,1.408627961
3.985041255,0.8727386404
3.988998595,2.412613032
3.992955935,2.515481546
3.996913275,2.078161406
4.000870615,3.510348457
4.004827955,5.281272747
4.008785295,5.330771198
4.012742634,4.955914637
4.016699974,4.46283893
4.020657314,2.022812244
4.024614654,1.541442335
4.028571994,3.534626298
4.032529334,4.122384696
4.036486674,3.180401186
4.040444014,1.525439106
4.044401353,1.337613766
4.048358693,2.334139009
4.052316033,2.448890215
4.056273373,2.550368388
4.060230713,2.414217
4.064188053,2.702932568
4.068145393,2.544632108
4.072102733,0.9101409762
4.076060072,2.325339034
4.080017412,5.041978639
4.083974752,6.219137206
4.087932092,4.744292023
4.091889432,2.171754086
4.095846772,1.485884899
4.099804112,2.124279267
4.103761452,1.815204573
4.107718791,3.521466954
4.111676131,3.59407544
4.115633471,3.228469595
4.119590811,3.879482667
4.123548151,4.045185918
4.127505491,2.960467947
4.131462831,0.886908214
4.135420171,2.94690889
4.13937751,5.242639124
4.14333485,6.222040852
4.14729219,5.387418278
4.15124953,3.760031456
4.15520687,1.765947865
4.15916421,3.374945859
4.16312155,3.749909181
4.16707889,2.734098266
4.171036229,2.725737696
4.174993569,4.182780786
4.178950909,5.847227217
4.182908249,4.026988087
4.186865589,3.535584642
4.190822929,7.537996364
4.194780269,10.12380257
4.198737609,9.093060436
4.202694948,4.758576136
4.206652288,0.897626785
4.210609628,1.659613424
4.214566968,1.988385983
4.218524308,2.893905229
4.222481648,0.8463675428
4.226438988,1.063565757
4.230396328,1.869821345
4.234353667,1.710457369
4.238311007,0.7793702466
4.242268347,0.7439930957
4.246225687,2.705364422
4.250183027,5.491344448
4.254140367,6.136486116
4.258097707,5.179479492
4.262055047,2.611609213
4.266012386,1.075539092
4.269969726,2.62396904
4.273927066,6.655452825
4.277884406,8.806575139
4.281841746,9.109992887
4.285799086,7.442807907
4.289756426,3.468905151
4.293713766,2.226381312
4.297671105,2.529119153
4.301628445,3.373569231
4.305585785,4.402626596
4.309543125,4.809446297
4.313500465,4.755374411
4.317457805,3.526489359
4.321415145,3.92725253
4.325372485,6.710134181
4.329329824,9.890011201
4.333287164,8.780610844
4.337244504,4.703004426
4.341201844,2.309204427
4.345159184,4.84651573
4.349116524,5.493190807
4.353073864,3.81527284
4.357031204,1.911082474
4.360988544,3.349600301
4.364945883,2.423027035
4.368903223,0.6809887699
4.372860563,3.348972611
4.376817903,3.336652134
4.380775243,3.921039595
4.384732583,3.446070602
4.388689923,3.358509833
4.392647263,3.009812502
4.396604602,2.397128365
4.400561942,2.214581832
4.404519282,2.811266771
4.408476622,2.684579801
4.412433962,2.88716755
4.416391302,6.136785333
4.420348642,8.681482609
4.424305982,7.80718013
4.428263321,5.634523537
4.432220661,3.625147087
4.436178001,2.756830658
4.440135341,4.836044884
4.444092681,6.714186169
4.448050021,5.385554674
4.452007361,1.648959179
4.455964701,2.305585935
4.45992204,4.702377721
4.46387938,5.150695419
4.46783672,5.555699947
4.47179406,6.449611889
4.4757514,6.796392916
4.47970874,5.992047827
4.48366608,5.271974184
4.48762342,6.484781498
4.491580759,6.795387695
4.495538099,5.745447832
4.499495439,2.457664241
4.503452779,0.9786656884
4.507410119,3.068962574
4.511367459,4.327695264
