f[Hz],a[g]
6.656656657,10.42422095
6.706706707,-12.51365255
6.756756757,-3.217932002
6.806806807,18.99233778
6.856856857,4.703295492
6.906906907,-11.98766906
6.956956957,-9.531583838
7.007007007,11.17016879
7.057057057,0.9689420156
7.107107107,-5.909721272
7.157157157,0.5970733924
7.207207207,19.60019643
7.257257257,-11.89951568
7.307307307,-1.6502475
7.357357357,1.223368524
7.407407407,2.365817387
7.457457457,-4.49593941
7.507507508,-9.726806082
7.557557558,8.420156503
7.607607608,16.70181364
7.657657658,-11.10144435
7.707707708,-17.08836075
7.757757758,5.098403284
7.807807808,0.9046477067
7.857857858,11.47936744
7.907907908,-0.6787894034
7.957957958,-9.949297169
8.008008008,-2.956420786
8.058058058,12.47058726
8.108108108,-7.624159541
8.158158158,8.223447038
8.208208208,-15.96656524
8.258258258,3.527830843
8.308308308,10.98428521
8.358358358,-4.810742721
8.408408408,-1.522623824
8.458458458,0.3169005266
8.508508509,5.369158598
8.558558559,-4.611420601
8.608608609,-3.403658401
8.658658659,2.335183156
8.708708709,-2.811049625
8.758758759,4.901452609
8.808808809,5.139154684
8.858858859,-6.631966647
8.908908909,-8.36186213
8.958958959,4.444006016
9.009009009,9.43079696
9.059059059,10.53997846
9.109109109,-19.35947203
9.159159159,-0.5878734245
9.209209209,9.215856958
9.259259259,-11.29814062
9.309309309,14.55022744
9.359359359,-8.053081751
9.409409409,-1.101331648
9.459459459,-3.584104397
9.50950951,6.427199731
9.55955956,-1.590480581
9.60960961,1.204200775
9.65965966,2.841751197
9.70970971,-0.7248491422
9.75975976,-7.882223991
9.80980981,1.895481057
9.85985986,7.505156672
9.90990991,-0.694609207
9.95995996,-0.5141928381
10.01001001,-3.766728163
10.06006006,0.933491531
10.11011011,-10.38111081
10.16016016,14.30418501
10.21021021,-4.575549984
10.26026026,2.781692774
10.31031031,1.971547709
10.36036036,-7.811574383
10.41041041,8.132400632
10.46046046,-6.579858497
10.51051051,-1.704795476
10.56056056,7.642629941
10.61061061,-0.9604163723
10.66066066,-1.309984968
10.71071071,-1.817532041
10.76076076,-1.627287417
10.81081081,-3.207882319
10.86086086,9.167089912
10.91091091,-0.3602409674
10.96096096,-0.08984582762
11.01101101,-11.06224371
11.06106106,2.668435003
11.11111111,6.578610639
11.16116116,6.055937181
11.21121121,-6.126290794
11.26126126,8.531389659
11.31131131,-11.12104359
11.36136136,-5.918498488
11.41141141,0.005768083198
11.46146146,-4.536107112
11.51151151,16.8533575
11.56156156,3.350942374
11.61161161,-12.15122722
11.66166166,0.8737625746
11.71171171,3.658794125
11.76176176,-1.695373009
11.81181181,-0.8269232913
11.86186186,-9.12283842
11.91191191,3.601882193
11.96196196,8.815806846
12.01201201,-1.407002909
12.06206206,-6.29672246
12.11211211,5.964787139
12.16216216,-9.725716389
12.21221221,7.477196139
12.26226226,6.67514708
12.31231231,-6.029042048
12.36236236,-1.228457457
12.41241241,-1.302562955
12.46246246,-1.897077176
12.51251251,5.677720101
12.56256256,-4.309011021
12.61261261,2.333814576
12.66266266,3.408649064
12.71271271,-7.40834781
12.76276276,3.743328609
12.81281281,2.264898225
12.86286286,-3.046078694
12.91291291,0.1235548288
12.96296296,-0.1434752827
13.01301301,2.229319074
13.06306306,-3.982476842
13.11311311,5.472603836
13.16316316,-2.047838295
13.21321321,-2.301062827
13.26326326,0.710009298
13.31331331,-2.818405271
13.36336336,3.617447761
13.41341341,0.4014372025
13.46346346,-2.09745577
13.51351351,1.115440229
13.56356356,5.614904089
13.61361361,-3.459283165
13.66366366,-5.176850121
13.71371371,2.592226239
13.76376376,5.919793819
13.81381381,-6.704718119
13.86386386,-2.007946056
13.91391391,6.971015524
13.96396396,-1.84095429
14.01401401,-5.039887421
14.06406406,3.540110033
14.11411411,2.94069938
14.16416416,0.04368387709
14.21421421,-2.483194419
14.26426426,0.466134906
14.31431431,-2.26481705
14.36436436,0.7548714257
14.41441441,4.223213524
14.46446446,-1.938631937
14.51451451,-4.381602921
14.56456456,2.013363742
14.61461461,5.575793224
14.66466466,-6.340771456
14.71471471,1.110370052
14.76476476,2.95334322
14.81481481,-3.225769091
14.86486486,1.143863093
14.91491491,1.462119665
14.96496496,-2.581700327
15.01501502,2.165255099
15.06506507,0.8603214095
15.11511512,-1.631378279
15.16516517,-1.992021815
15.21521522,-0.4905961952
15.26526527,3.355297786
15.31531532,0.165393674
15.36536537,-0.5162826614
15.41541542,-1.400271865
15.46546547,1.36861608
15.51551552,-0.3215560409
15.56556557,-2.703987243
15.61561562,2.415960236
15.66566567,1.267393851
15.71571572,-3.063240756
15.76576577,3.379741019
15.81581582,-2.016257698
15.86586587,-1.553547865
15.91591592,1.975844485
15.96596597,0.05585866897
16.01601602,0.262008753
16.06606607,0.4893916741
16.11611612,1.546944888
16.16616617,-3.57987021
16.21621622,-1.774861224
16.26626627,3.299374129
16.31631632,0.8043817376
16.36636637,1.41274571
16.41641642,-5.493456801
16.46646647,7.425075748
16.51651652,-5.587906747
16.56656657,-5.621823964
16.61661662,10.49347042
16.66666667,0.2518439077
16.71671672,-4.702527841
16.76676677,1.302899013
16.81681682,-0.5095390134
16.86686687,-0.02013517328
16.91691692,-1.255518111
16.96696697,-1.917463882
17.01701702,7.904307849
17.06706707,-3.425089045
17.11711712,-3.699020362
17.16716717,0.6702275594
17.21721722,2.754870002
17.26726727,-0.3742638304
17.31731732,-0.2294053121
17.36736737,-0.2628105393
17.41741742,3.111683093
17.46746747,-2.188989455
17.51751752,-4.46035723
17.56756757,2.81809361
17.61761762,5.916032258
17.66766767,-4.011797447
17.71771772,-2.529156737
17.76776777,1.069562099
17.81781782,-1.791461752
17.86786787,2.236535097
17.91791792,3.255482843
17.96796797,-8.404384884
18.01801802,12.71737982
18.06806807,-3.005634186
18.11811812,-8.821522536
18.16816817,-1.665831724
18.21821822,6.235858335
18.26826827,4.385859277
18.31831832,-1.590869527
18.36836837,-9.400955689
18.41841842,3.175258352
18.46846847,7.981337424
18.51851852,-4.32831514
18.56856857,-0.8869155979
18.61861862,-2.972017644
18.66866867,4.296319472
18.71871872,-1.579131548
18.76876877,1.364956765
18.81881882,1.755767357
18.86886887,-0.8038073569
18.91891892,-4.455004047
18.96896897,-2.042678269
19.01901902,7.20434042
19.06906907,-2.472974602
19.11911912,-3.200095863
19.16916917,5.927906285
19.21921922,0.01598798757
19.26926927,-4.549273465
19.31931932,2.859175574
19.36936937,-2.423249505
19.41941942,-5.686507242
19.46946947,8.4598783
19.51951952,10.87238784
19.56956957,-11.08730775
19.61961962,-8.961282701
19.66966967,4.648332318
19.71971972,0.6187186556
19.76976977,-0.2256962726
19.81981982,-2.610941032
19.86986987,5.953967179
19.91991992,7.721942327
19.96996997,-1.66760266
20.02002002,-0.3154561187
20.07007007,-0.4299457727
20.12012012,0.3923274564
20.17017017,0.09538169875
20.22022022,-0.004185787163
20.27027027,0.3710478747
20.32032032,-0.4860105367
20.37037037,0.3157597407
20.42042042,-0.5004489445
20.47047047,0.130749325
20.52052052,0.1585257693
20.57057057,0.3215445019
20.62062062,-0.1602053405
20.67067067,-0.1044889893
20.72072072,-0.442501656
20.77077077,0.574424086
20.82082082,-0.2966345116
20.87087087,0.05143243382
20.92092092,-0.2171876526
20.97097097,0.3341010511
21.02102102,0.3460668298
21.07107107,-0.3661773628
21.12112112,-0.5110854118
21.17117117,0.3381989314
21.22122122,0.5308188048
21.27127127,-0.499920763
21.32132132,0.06003768351
21.37137137,0.09837279609
21.42142142,-0.05334927595
21.47147147,-0.2273515561
21.52152152,0.4761651176
21.57157157,-0.1007377516
21.62162162,-0.6650485769
21.67167167,0.7160613278
21.72172172,-0.002842759036
21.77177177,-0.4749075406
21.82182182,0.2786161248
21.87187187,-0.3037841545
21.92192192,0.5074840965
21.97197197,0.3771733781
22.02202202,-0.7336070489
22.07207207,-0.3361149095
22.12212212,0.4762248754
22.17217217,0.3124470376
22.22222222,-0.5116022672
22.27227227,0.132295468
22.32232232,0.1871864595
22.37237237,0.1352960482
22.42242242,-0.4364105995
22.47247247,0.3018650905
22.52252252,-0.03976081242
22.57257257,0.05347845306
22.62262262,-0.5029334157
22.67267267,0.4553510228
22.72272272,0.2389364789
22.77277277,-0.3750510729
22.82282282,-0.2189783431
22.87287287,0.5398188334
22.92292292,-0.06531968233
22.97297297,-0.5338458093
23.02302302,0.6546594207
23.07307307,-0.3061096935
23.12312312,-0.111577527
23.17317317,0.3211222598
23.22322322,-0.603572982
23.27327327,0.7524206793
23.32332332,-0.2844169856
23.37337337,-0.1095607505
23.42342342,0.01469941554
23.47347347,0.111469716
23.52352352,-0.1722633646
23.57357357,-0.3042447564
23.62362362,0.6322208812
23.67367367,-0.05925601349
23.72372372,-0.1562189401
23.77377377,0.2228507617
23.82382382,-0.5014928777
23.87387387,0.1446913081
23.92392392,0.1772876926
23.97397397,0.1273547374
24.02402402,-0.3675347529
24.07407407,0.2532819722
24.12412412,-0.1322404999
24.17417417,-0.3118589651
24.22422422,0.7119097672
24.27427427,0.08009558571
24.32432432,-0.6310577497
24.37437437,-0.1161043949
24.42442442,0.1120510435
24.47447447,0.2706331764
24.52452452,-0.008959506641
24.57457457,-0.01856566907
24.62462462,-0.1233835334
24.67467467,0.449849617
24.72472472,-0.5264403733
24.77477477,0.1794828357
24.82482482,0.1132503209
24.87487487,-0.05088568942
24.92492492,-0.1162504286
24.97497497,-0.1323300576
25.02502503,0.1208300588
25.07507508,-0.3101867531
25.12512513,0.6086491246
25.17517518,-0.07154923269
25.22522523,-0.1275524335
25.27527528,-0.4397035326
25.32532533,0.7236197843
25.37537538,-0.5348269252
25.42542543,0.1569372303
25.47547548,-0.09120677056
25.52552553,-0.03514675311
25.57557558,0.1406601769
25.62562563,0.2245119424
25.67567568,-0.1370606889
25.72572573,0.01237015387
25.77577578,-0.193295506
25.82582583,-0.09638854595
25.87587588,0.1528328801
25.92592593,0.5481430541
25.97597598,-0.2633411074
26.02602603,-0.4930428865
26.07607608,0.0661788063
26.12612613,0.2604284853
26.17617618,0.03048455816
26.22622623,-0.01472486465
26.27627628,-0.2117767187
26.32632633,0.3479870176
26.37637638,-0.4880964514
26.42642643,0.2212000093
26.47647648,0.2693403023
26.52652653,0.03320437802
26.57657658,-0.2193778804
26.62662663,0.1275912685
26.67667668,-0.4332432669
26.72672673,0.310792208
26.77677678,-0.09799970765
26.82682683,-0.0009306493599
26.87687688,0.537791843
26.92692693,-0.3760148176
26.97697698,-0.5649471991
27.02702703,0.7633681496
27.07707708,0.05338174332
27.12712713,-0.8422689026
27.17717718,0.4791839615
27.22722723,0.07711426771
27.27727728,-0.04257955423
27.32732733,0.4567472012
27.37737738,-0.785317811
27.42742743,0.3506637109
27.47747748,0.1213049436
27.52752753,0.03349454779
27.57757758,-0.1558353359
27.62762763,-0.4355809688
27.67767768,0.8972269726
27.72772773,-0.4188591135
27.77777778,-0.2341247765
27.82782783,0.04538803999
27.87787788,0.3598850731
27.92792793,0.1244194937
27.97797798,-0.5344904257
28.02802803,0.1698145743
28.07807808,0.09746038794
28.12812813,-0.2212632263
28.17817818,0.05580317595
28.22822823,0.05124243084
28.27827828,0.1581483468
28.32832833,-0.1755191483
28.37837838,-0.1030882349
28.42842843,0.3159512572
28.47847848,0.2753643996
28.52852853,-0.7505054836
28.57857858,0.2806127082
28.62862863,0.0139443383
28.67867868,-0.0470142919
28.72872873,0.1064063523
28.77877878,0.1057674988
28.82882883,-0.3375573425
28.87887888,0.008736212778
28.92892893,0.41654439
28.97897898,0.02130083636
29.02902903,-0.1030985486
29.07907908,-0.2964282312
29.12912913,-0.3405616242
29.17917918,0.7325869287
29.22922923,-0.1872777466
29.27927928,-0.4080353752
29.32932933,0.6027679598
29.37937938,0.07291155512
29.42942943,-0.1965316926
29.47947948,-0.1882388561
29.52952953,-0.02252383863
29.57957958,0.1001670464
29.62962963,-0.1281686101
29.67967968,0.1337145018
29.72972973,0.2619253809
29.77977978,-0.3260568259
29.82982983,0.1264457516
29.87987988,-0.2949410379
29.92992993,0.1516258971
29.97997998,0.3619799552
30.03003003,-0.06774796715
30.08008008,-0.1519440151
30.13013013,-0.1210694626
30.18018018,0.1679891024
30.23023023,-0.3388681355
30.28028028,0.3119197689
30.33033033,-0.05999024385
30.38038038,0.1327722287
30.43043043,-0.2774892838
30.48048048,0.4544429573
30.53053053,-0.6178771668
30.58058058,0.5399280592
30.63063063,-0.1330450818
30.68068068,-0.2164904901
30.73073073,0.06744329549
30.78078078,0.2924722435
30.83083083,-0.2183849944
30.88088088,-0.4194288383
30.93093093,0.3021286893
30.98098098,0.4050260932
31.03103103,0.1155384004
31.08108108,-0.7022964762
31.13113113,0.3211405484
31.18118118,-0.3325550205
31.23123123,0.6161751385
31.28128128,-0.3639792652
31.33133133,0.1256945705
31.38138138,0.06035164302
31.43143143,-0.1136773054
31.48148148,0.1285684134
31.53153153,-0.319584382
31.58158158,-0.1101121205
31.63163163,0.335115747
31.68168168,0.003707086438
31.73173173,-0.2065653181
31.78178178,0.3762352088
31.83183183,-0.2126054983
31.88188188,-0.02034413181
31.93193193,0.1624888435
31.98198198,-0.1946069393
32.03203203,-0.07393945331
32.08208208,0.2063554685
32.13213213,-0.08780522993
32.18218218,-0.09511105875
32.23223223,0.1172573616
32.28228228,0.3243267295
32.33233233,-0.4677134369
32.38238238,-0.1901757722
32.43243243,0.43704656
32.48248248,-0.5653552669
32.53253253,0.5718672096
32.58258258,0.3508389488
32.63263263,-0.702208752
32.68268268,0.2528012916
32.73273273,0.1252939404
32.78278278,-0.1814976079
32.83283283,-0.1112015925
32.88288288,-0.2522359087
32.93293293,0.7541467897
32.98298298,-0.2968186154
33.03303303,-0.2574847102
33.08308308,0.3644246676
33.13313313,-0.2906381729
33.18318318,0.440211305
33.23323323,-0.8613546265
33.28328328,0.5158995134
33.33333333,0.5478521212
33.38338338,-0.3699460642
33.43343343,-0.5252524984
33.48348348,-0.04868361801
33.53353353,0.4426375903
33.58358358,0.4281343929
33.63363363,-0.3056870261
33.68368368,-0.6291177979
33.73373373,0.6079235126
33.78378378,-0.04276470675
33.83383383,-0.1437900338
33.88388388,-0.06356078765
33.93393393,0.5109806461
33.98398398,-0.6669473595
34.03403403,0.6731226896
34.08408408,-0.5820481397
34.13413413,-0.1509590278
34.18418418,0.3987701514
34.23423423,0.1215247195
34.28428428,0.05305850469
34.33433433,-0.4269905734
34.38438438,-0.001475283632
34.43443443,0.3222081579
34.48448448,0.1468345632
34.53453453,-0.1814924816
34.58458458,-0.7348366878
34.63463463,0.3833937602
34.68468468,0.6839819929
34.73473473,-0.4100281219
34.78478478,0.1387274249
34.83483483,0.0209107923
34.88488488,-0.4616502278
34.93493493,-0.2960759096
34.98498498,0.5389914171
35.03503504,0.08054225112
35.08508509,0.1341167033
35.13513514,0.2572524593
35.18518519,-0.4597686173
35.23523524,-0.5098207589
35.28528529,0.464193239
35.33533534,0.08575318865
35.38538539,0.1445212072
35.43543544,0.2794414774
35.48548549,-0.6269739173
35.53553554,-0.2484040276
35.58558559,0.5275008266
35.63563564,-0.0673014033
35.68568569,-0.0006188674788
35.73573574,0.0526186265
35.78578579,-0.3109207684
35.83583584,0.3728865289
35.88588589,-0.3212767969
35.93593594,0.1526628412
35.98598599,0.2632044658
36.03603604,-0.4321766601
36.08608609,-0.2611335667
36.13613614,0.4942662527
36.18618619,0.3978553926
36.23623624,-0.5774052036
36.28628629,-0.3333328669
36.33633634,0.475886219
36.38638639,0.3422723761
36.43643644,-0.1551519388
36.48648649,-0.6784706896
36.53653654,0.4347463408
36.58658659,-0.3196887538
36.63663664,0.563297399
36.68668669,0.2009436487
36.73673674,-0.8520131537
36.78678679,0.5154623575
36.83683684,0.1806922253
36.88688689,-0.3605360897
36.93693694,-0.07124785239
36.98698699,0.3567895409
37.03703704,-0.1017955636
37.08708709,-0.05055368231
37.13713714,-0.2415580811
37.18718719,0.1490873135
37.23723724,0.1681894322
37.28728729,-0.3698872052
37.33733734,0.6229995977
37.38738739,-0.5693683828
37.43743744,-0.1189048485
37.48748749,0.7356290979
37.53753754,-0.4866122196
37.58758759,-0.09576335455
37.63763764,0.5573102339
37.68768769,-0.3058507436
37.73773774,-0.1440728218
37.78778779,-0.4304798865
37.83783784,0.6320515461
37.88788789,-0.05013524199
37.93793794,0.03886247852
37.98798799,0.08355168648
38.03803804,-0.3670787762
38.08808809,0.4313570483
38.13813814,-0.2977776993
38.18818819,-0.09913124737
38.23823824,-0.1083085118
38.28828829,0.402081543
38.33833834,-0.01620167705
38.38838839,-0.3770524921
38.43843844,0.533313377
38.48848849,-0.4455645016
38.53853854,0.2552068906
38.58858859,-0.08816732747
38.63863864,0.3500075652
38.68868869,-0.6778124712
38.73873874,-0.2430290907
38.78878879,0.5193289462
38.83883884,0.5077473199
38.88888889,-0.2091729167
38.93893894,-0.584917481
38.98898899,0.5154811867
39.03903904,-0.5767761598
39.08908909,0.3703760322
39.13913914,0.009782147951
39.18918919,0.1430836415
39.23923924,-0.1554322431
39.28928929,0.3754021895
39.33933934,-0.3805381821
39.38938939,-0.3451121087
39.43943944,0.2916793235
39.48948949,-0.2586786139
39.53953954,0.6743973672
39.58958959,-0.1016708354
39.63963964,-0.6379369349
39.68968969,0.5659481144
39.73973974,-0.07322509204
39.78978979,-0.2552863238
39.83983984,0.2528906057
39.88988989,-0.1500277249
39.93993994,0.3665630071
39.98998999,-0.5512807282
40.04004004,0.2378363382
40.09009009,0.1068640765
40.14014014,-0.01801877871
40.19019019,-0.3153841343
40.24024024,0.4764205266
40.29029029,-0.1423981874
40.34034034,-0.2374317327
40.39039039,-0.3506335815
40.44044044,0.8620968371
40.49049049,-0.1433019408
40.54054054,-0.3023926458
40.59059059,-0.04046376384
40.64064064,-0.1324417414
40.69069069,0.3281900297
40.74074074,-0.4527909524
40.79079079,0.6534667841
40.84084084,-0.1490728519
40.89089089,0.07396583449
40.94094094,-0.3277172785
40.99099099,-0.1088899351
41.04104104,0.1342843656
41.09109109,0.1570003263
41.14114114,-0.08004093468
41.19119119,0.1762533238
41.24124124,-0.7553160894
41.29129129,0.2535074452
41.34134134,0.6678622748
41.39139139,0.1016499142
41.44144144,-0.8782156436
41.49149149,0.1141247362
41.54154154,0.4660182664
41.59159159,0.05904649681
41.64164164,-0.3281241033
41.69169169,-0.03541994354
41.74174174,0.1751394943
41.79179179,0.2138151051
41.84184184,-0.664656015
41.89189189,0.6652701592
41.94194194,0.001694502607
41.99199199,-0.4026297919
42.04204204,-0.1707233315
42.09209209,0.5809620122
42.14214214,-0.2731066382
42.19219219,-0.4213342069
42.24224224,0.8332432874
42.29229229,-0.009716137696
42.34234234,-0.8037863722
42.39239239,0.3780392724
42.44244244,-0.1659968917
42.49249249,0.605205951
42.54254254,-0.6618389449
42.59259259,0.3515247147
42.64264264,0.01343838847
42.69269269,-0.2858785403
42.74274274,0.6111047996
42.79279279,-0.817510494
42.84284284,0.127331062
42.89289289,0.266594535
42.94294294,0.05727627232
42.99299299,0.2465485989
43.04304304,-0.4423317227
43.09309309,0.06194847862
43.14314314,-0.07802836218
43.19319319,0.4412260386
43.24324324,-0.1068355519
43.29329329,-0.2456971729
43.34334334,-0.3862122583
43.39339339,0.6608058969
43.44344344,-0.05819078402
43.49349349,-0.2059583245
43.54354354,-0.06043230278
43.59359359,0.01414730767
43.64364364,0.1053353108
43.69369369,-0.230488534
43.74374374,0.635120328
43.79379379,-0.5729856801
43.84384384,-0.2882136564
43.89389389,0.7523996519
43.94394394,-0.2647621425
43.99399399,0.03995776538
44.04404404,-0.1063568282
44.09409409,-0.009028773402
44.14414414,0.04240520883
44.19419419,0.03548522817
44.24424424,-0.5330903464
44.29429429,0.5705395119
44.34434434,0.373021164
44.39439439,-0.5046697927
44.44444444,-0.4907865223
44.49449449,0.7197308992
44.54454454,0.08690912098
44.59459459,-0.5084606535
44.64464464,0.0950439066
44.69469469,0.1478436469
44.74474474,0.4139931104
44.79479479,-0.389937387
44.84484484,-0.3844255017
44.89489489,0.2777412072
44.94494494,0.6210061822
44.99499499,-0.7966674456
45.04504505,0.1279864625
45.0950951,0.09863110441
45.14514515,0.1329001765
45.1951952,0.2181052709
45.24524525,-0.6327061908
45.2952953,0.4126078322
45.34534535,0.2110682263
45.3953954,-0.2889213802
45.44544545,-0.1048778958
45.4954955,-0.1111278518
45.54554555,0.3108107144
45.5955956,0.05359567186
45.64564565,-0.06418868806
45.6956957,-0.3455822616
45.74574575,0.5665329224
45.7957958,-0.2686552128
45.84584585,-0.5682648076
45.8958959,0.7507242639
45.94594595,0.1510247032
45.995996,-0.321482883
46.04604605,-0.558391208
46.0960961,0.7966165253
46.14614615,-0.3369971058
46.1961962,-0.3702677319
46.24624625,0.542800738
46.2962963,0.07499648945
46.34634635,-0.147828705
46.3963964,0.1562964703
46.44644645,-0.2603131721
46.4964965,-0.2191414123
46.54654655,0.06248536067
46.5965966,0.2702539892
46.64664665,0.1299003036
46.6966967,0.2153612029
46.74674675,-0.4902776513
46.7967968,-0.2188840573
46.84684685,0.5949882764
46.8968969,-0.4586286414
46.94694695,0.170525489
46.996997,0.1158268671
47.04704705,0.2828988806
47.0970971,-0.8045368649
47.14714715,0.1111121607
47.1971972,0.419431135
47.24724725,0.4083863418
47.2972973,-0.7345757079
47.34734735,0.09496825887
47.3973974,0.2627355717
47.44744745,0.05151472217
47.4974975,-0.4028218763
47.54754755,-0.1853481353
47.5975976,0.8132238622
47.64764765,-0.4970313251
47.6976977,-0.2562602946
47.74774775,0.3430825852
47.7977978,0.335732707
47.84784785,-0.1482655776
47.8978979,-0.6902287562
47.94794795,0.8745394983
47.997998,-0.4320508382
48.04804805,-0.1565300525
48.0980981,0.05692996312
48.14814815,0.172255949
48.1981982,0.1235942169
48.24824825,-0.1406692957
48.2982983,0.08266964255
48.34834835,-0.3615341042
48.3983984,0.2150572739
48.44844845,0.3668294173
48.4984985,0.0671894291
48.54854855,-0.8225923607
48.5985986,0.5014683522
48.64864865,0.03925985541
48.6986987,-0.3552327849
48.74874875,0.2492517442
48.7987988,0.08551100116
48.84884885,0.4597382686
48.8988989,-0.5726794262
48.94894895,-0.1393702881
48.998999,0.3167888157
49.04904905,0.04092056674
49.0990991,-0.4707116943
49.14914915,-0.1304457949
49.1991992,0.5477227157
49.24924925,0.01919138892
49.2992993,0.05365320001
49.34934935,-0.2115190268
49.3993994,0.07008622477
49.44944945,-0.164275363
49.4994995,0.1184528381
49.54954955,0.1480067899
49.5995996,-0.2605509875
49.64964965,0.1352933915
49.6996997,-0.1687090461
49.74974975,0.3519944214
49.7997998,-0.1714975054
49.84984985,-0.5901409699
49.8998999,0.3746693703
49.94994995,0.4456205686
50.0,-0.1323009411
