f[Hz],a[cm/s^2]
0.633761858,17.60759189
0.637773009,21.79898663
0.64178416,24.84395257
0.645795311,33.27631632
0.649806462,21.61393875
0.653817613,38.69807471
0.657828764,34.12759056
0.661839915,25.48063673
0.665851066,21.64684788
0.669862217,12.37562046
0.673873368,13.96490901
0.677884519,19.3140176
0.68189567,20.06072947
0.685906821,28.58646919
0.689917972,30.96174115
0.693929123,8.650166065
0.697940274,14.29452135
0.701951425,23.83872291
0.705962576,31.31044476
0.709973727,22.34725715
0.713984878,7.100135529
0.717996029,26.71240939
0.72200718,42.34595111
0.726018331,34.04905613
0.730029482,23.70683506
0.734040633,21.17489854
0.738051784,18.49948249
0.742062935,24.93518658
0.746074086,17.19372277
0.750085237,14.41734631
0.754096388,25.39179424
0.758107539,16.68159287
0.76211869,15.92006371
0.766129841,32.82255512
0.770140992,32.23142625
0.774152143,21.91248902
0.778163294,15.15463349
0.782174445,26.56041861
0.786185596,26.12793223
0.790196747,11.32654723
0.794207898,5.832926705
0.798219049,19.00809235
0.8022302,31.07461271
0.806241351,34.87620821
0.810252502,25.41735342
0.814263653,26.33459018
0.818274804,24.84215408
0.822285955,20.89031375
0.826297106,13.38693303
0.830308257,7.756788963
0.834319408,7.971570904
0.838330559,8.771275386
0.84234171,8.403068338
0.846352861,13.15675043
0.850364012,11.31533234
0.854375163,1.121692835
0.858386314,13.8249533
0.862397465,4.023982589
0.866408616,12.98610746
0.870419767,22.56037347
0.874430918,21.43620414
0.878442069,14.06125762
0.88245322,9.092329011
0.886464371,6.232658593
0.890475522,29.81739519
0.894486673,27.64558414
0.898497824,6.449997785
0.902508975,10.55771523
0.906520126,12.22767223
0.9105312769,12.26473947
0.9145424279,15.74285371
0.9185535789,18.73032654
0.9225647299,17.76618563
0.9265758809,25.12975075
0.9305870319,41.63646353
0.9345981829,42.92053495
0.9386093339,36.02365304
0.9426204849,36.5845527
0.9466316359,40.46853347
0.9506427869,39.85933496
0.9546539379,21.43111985
0.9586650889,18.87554861
0.9626762399,24.5880714
0.9666873909,13.00227325
0.9706985419,26.04313626
0.9747096929,34.36848136
0.9787208439,29.81066053
0.9827319949,34.52587076
0.9867431459,20.45038417
0.9907542969,15.0694231
0.9947654479,14.6964262
0.9987765989,17.64448667
1.00278775,27.49585391
1.006798901,19.49551799
1.010810052,8.765107588
1.014821203,18.37783994
1.018832354,26.77440974
1.022843505,32.7898553
1.026854656,24.19905615
1.030865807,15.11796746
1.034876958,4.209473
1.038888109,13.23554168
1.04289926,8.383218859
1.046910411,5.801499813
1.050921562,18.59766713
1.054932713,23.14300319
1.058943864,18.47373418
1.062955015,8.182082583
1.066966166,11.94323145
1.070977317,11.98865761
1.074988468,13.55791264
1.078999619,18.73541524
1.08301077,24.4035293
1.087021921,25.02543813
1.091033072,12.98641286
1.095044223,11.28471011
1.099055374,8.008483328
1.103066525,3.535142803
1.107077676,12.4790447
1.111088827,19.19399937
1.115099978,22.68983742
1.119111129,11.09329516
1.12312228,5.932253808
1.127133431,9.410318533
1.131144582,12.82130942
1.135155733,12.32470997
1.139166884,7.794567859
1.143178035,2.449044718
1.147189186,2.280294174
1.151200337,12.49073877
1.155211488,19.47977154
1.159222639,24.07527445
1.16323379,24.61641678
1.167244941,13.73409082
1.171256092,13.32933361
1.175267243,31.07165461
1.179278394,45.72313397
1.183289545,47.01071708
1.187300696,42.36154798
1.191311847,29.42165706
1.195322998,34.28470499
1.199334149,43.46129745
1.2033453,32.38003642
1.207356451,14.58873442
1.211367602,14.26147428
1.215378753,4.5311806
1.219389904,10.85435748
1.223401055,11.32240773
1.227412206,7.807452866
1.231423357,11.10594713
1.235434508,5.769965337
1.239445659,9.194484471
1.24345681,3.674806301
1.247467961,24.01281396
1.251479112,33.31713394
1.255490263,20.14941605
1.259501414,24.61667188
1.263512565,9.010350154
1.267523716,5.216107371
1.271534867,23.99873963
1.275546018,27.65005041
1.279557169,11.66198465
1.28356832,3.79558472
1.287579471,10.52826448
1.291590622,13.02074279
1.295601773,7.375499209
1.299612924,3.562272535
1.303624075,7.36995179
1.307635226,8.975997471
1.311646377,6.984734166
1.315657528,8.43599599
1.319668679,11.49632741
1.32367983,8.701353705
1.327690981,9.130676052
1.331702132,12.71169128
1.335713283,15.65194023
1.339724434,12.96473399
1.343735585,14.92534744
1.347746736,18.95975968
1.351757887,16.43654024
1.355769038,8.820747817
1.359780189,4.789789867
1.36379134,5.865259061
1.367802491,0.7768463546
1.371813642,3.698090776
1.375824793,1.456709744
1.379835944,7.988410889
1.383847095,3.481091005
1.387858246,9.689373286
1.391869397,0.7670582855
1.395880548,9.773619987
1.399891699,8.05362298
1.40390285,7.816397362
1.407914001,7.359840369
1.411925152,13.23142761
1.415936303,14.06822872
1.419947454,13.41540588
1.423958605,5.936673208
1.427969756,10.67411868
1.431980907,12.13897279
1.435992058,9.311789377
1.440003209,9.721985423
1.44401436,8.55239236
1.448025511,6.595140578
1.452036662,7.951594275
1.456047813,6.021271499
1.460058964,3.482545715
1.464070115,4.200399565
1.468081266,10.68107861
1.472092417,13.8695673
1.476103568,6.173531692
1.480114719,3.081121502
1.48412587,3.274627284
1.488137021,10.74839785
1.492148172,13.13121962
1.496159323,7.062475658
1.500170474,7.425438937
1.504181625,15.9282896
1.508192776,17.38390393
1.512203927,16.02495718
1.516215078,21.99383007
1.520226229,22.62763925
1.52423738,17.3134437
1.528248531,9.403783028
1.532259682,4.104838713
1.536270833,18.23579183
1.540281984,21.68657039
1.544293135,15.02170369
1.548304286,8.284888073
1.552315437,6.119460007
1.556326588,15.39402715
1.560337739,14.17651803
1.56434889,5.594714881
1.568360041,6.500629207
1.572371192,6.134156799
1.576382343,18.13031833
1.580393494,14.06188896
1.584404645,5.175820163
1.588415796,5.446362938
1.592426947,9.983749329
1.596438098,6.643604743
1.600449249,12.58102535
1.6044604,29.23253674
1.608471551,36.37446536
1.612482702,27.27665751
1.616493853,20.28203828
1.620505004,13.70891931
1.624516155,13.38259692
1.628527306,17.95913714
1.632538457,18.40773096
1.636549608,11.3153278
1.640560759,5.671316756
1.64457191,7.038923869
1.648583061,9.106001613
1.652594212,12.96049608
1.656605363,16.3354006
1.660616514,15.08832294
1.664627665,8.85760589
1.668638816,3.17514068
1.672649967,9.708579895
1.676661118,8.471852014
1.680672269,7.55498504
1.68468342,16.61149407
1.688694571,13.29680756
1.692705722,11.85777925
1.696716873,17.79964472
1.700728024,17.28619669
1.704739175,12.64627591
1.708750326,10.67585625
1.712761477,5.057895359
1.716772628,9.011170657
1.720783779,10.38954502
1.72479493,11.06454261
1.728806081,9.801831467
1.732817232,10.38407991
1.736828383,10.08611076
1.740839534,9.141616297
1.744850685,7.410479447
1.748861836,8.748456978
1.752872987,6.113153887
1.756884138,8.318717781
1.760895289,11.18217338
1.76490644,12.69614805
1.768917591,18.05698697
1.772928742,18.54625613
1.776939893,9.761252327
1.780951044,9.167604273
1.784962195,8.548205217
1.788973346,6.552622104
1.792984497,6.71327309
1.796995648,5.547073727
1.801006799,2.844248387
1.80501795,7.732553826
1.809029101,10.08849547
1.813040252,15.57337588
1.817051403,19.5545409
1.821062554,11.28732715
1.825073705,8.689061727
1.829084856,11.64269397
1.833096007,11.43063415
1.837107158,16.65914823
1.841118309,11.42257474
1.84512946,10.56062847
1.849140611,11.07952158
1.853151762,4.563554083
1.857162913,14.13445754
1.861174064,15.72242147
1.865185215,12.26574087
1.869196366,5.248657765
1.873207517,4.918709601
1.877218668,10.01715752
1.881229819,9.540115635
1.88524097,7.762105219
1.889252121,5.470410399
1.893263272,6.004249284
1.897274423,6.784931076
1.901285574,0.628046582
1.905296725,7.370760774
1.909307876,13.67164542
1.913319027,16.14835312
1.917330178,11.7265074
1.921341329,13.78965767
1.92535248,16.78689337
1.929363631,17.9519059
1.933374782,15.21181944
1.937385933,4.359849935
1.941397084,12.45801094
1.945408235,18.20533219
1.949419386,20.82530881
1.953430537,19.39695324
1.957441688,11.46476611
1.961452839,9.565566439
1.96546399,14.87514985
1.969475141,19.09828119
1.973486292,15.20534395
1.977497443,5.858154385
1.981508594,11.26619442
1.985519745,16.91286605
1.989530896,17.14926016
1.993542047,11.47062352
1.997553198,6.902833735
2.001564349,6.566039403
2.0055755,6.300972666
2.009586651,10.58756764
2.013597802,10.42018504
2.017608953,11.32862997
2.021620104,14.61911826
2.025631255,16.17332917
2.029642406,15.57482846
2.033653557,16.68597072
2.037664708,19.01895598
2.041675859,17.56264525
2.04568701,16.83564321
2.049698161,14.44718497
2.053709312,7.261810991
2.057720463,3.778093517
2.061731614,7.544284486
2.065742765,11.40947533
2.069753916,11.28043524
2.073765067,14.5332966
2.077776218,18.54073756
2.081787369,18.55663309
2.08579852,15.74076356
2.089809671,7.617482389
2.093820822,9.153710048
2.097831973,16.52235464
2.101843124,10.27230393
2.105854275,4.633234872
2.109865426,8.215510622
2.113876577,6.480402957
2.117887728,8.624757032
2.121898879,12.05365768
2.12591003,13.20332955
2.129921181,15.54920099
2.133932332,16.36292664
2.137943483,19.25156015
2.141954634,22.40906294
2.145965785,16.94815268
2.149976936,7.70626956
2.153988087,1.619829761
2.157999238,5.540017969
2.162010389,7.220473931
2.16602154,5.172172585
2.170032691,3.34338654
2.174043842,5.148462399
2.178054993,5.96267772
2.182066144,5.154327591
2.186077295,4.534632495
2.190088446,6.665419228
2.194099597,9.606956963
2.198110748,10.63009325
2.202121899,10.93858258
2.20613305,9.99446576
2.210144201,9.825993071
2.214155352,8.714387835
2.218166503,5.371407326
2.222177654,5.097240253
2.226188805,7.596991593
2.230199956,9.154222152
2.234211107,11.0813665
2.238222258,9.888168137
2.242233409,6.896845144
2.24624456,4.392334025
2.250255711,5.070164268
2.254266862,6.223057973
2.258278013,4.250430908
2.262289164,3.681889603
2.266300315,3.265539942
2.270311466,0.2456720386
2.274322617,1.76915228
2.278333768,4.37882959
2.282344919,5.712852565
2.28635607,4.204349748
2.290367221,2.19335371
2.294378372,2.500229063
2.298389523,4.742922916
2.302400674,6.631658807
2.306411825,8.407418116
2.310422976,10.61586087
2.314434127,12.18697198
2.318445278,14.56849275
2.322456429,16.39572743
2.32646758,12.71098701
2.330478731,4.569339156
2.334489882,3.527284528
2.338501033,9.056744872
2.342512184,11.18672216
2.346523335,10.36591182
2.350534486,8.420137701
2.354545637,12.46092657
2.358556788,12.90842995
2.362567939,7.231122248
2.36657909,2.985784907
2.370590241,5.56288967
2.374601392,4.850841591
2.378612543,7.025339513
2.382623694,7.5404087
2.386634845,3.035205296
2.390645996,2.069481091
2.394657147,3.502190239
2.398668298,2.549755797
2.402679449,0.2094801302
2.4066906,1.654564654
2.410701751,3.393855989
2.414712902,7.58993171
2.418724053,10.7145514
2.422735204,9.253194275
2.426746355,5.166602772
2.430757506,5.35588857
2.434768657,6.597784771
2.438779808,8.145799141
2.442790959,6.346129634
2.44680211,4.006564518
2.450813261,7.545977807
2.454824412,9.204409175
2.458835563,7.596588064
2.462846714,5.016301299
2.466857865,1.566724471
2.470869016,4.37189579
2.474880167,5.598115639
2.478891318,8.341850245
2.482902469,9.384900006
2.48691362,5.915092892
2.490924771,1.636064413
2.494935922,1.268971788
2.498947073,0.965065686
2.502958224,0.8914178174
2.506969375,2.626372358
2.510980526,3.099428979
2.514991677,2.809340745
2.519002828,3.154726315
2.523013979,2.409921167
2.52702513,3.487272683
2.531036281,7.639309186
2.535047432,8.954171691
2.539058583,7.140944688
2.543069734,3.197607857
2.547080885,0.9223565358
2.551092036,4.120317301
2.555103187,7.163250189
2.559114338,7.623808716
2.563125489,5.715382979
2.56713664,4.075207361
2.571147791,5.005568424
2.575158942,5.729904014
2.579170093,4.746990633
2.583181244,5.11004358
2.587192395,7.05937319
2.591203546,5.380592213
2.595214697,3.500755456
2.599225848,5.244853182
2.603236999,4.48061695
2.60724815,5.92602392
2.611259301,4.155938483
2.615270452,1.523834832
2.619281603,7.471965011
2.623292754,10.4081413
2.627303905,9.665259269
2.631315056,7.518113627
2.635326207,3.986700262
2.639337358,0.7444595221
2.643348509,4.701162426
2.64735966,6.483477785
2.651370811,6.772264788
2.655381962,7.295167189
2.659393113,7.106097057
2.663404264,5.429744418
2.667415415,4.352466233
2.671426566,3.820193626
2.675437717,1.837239253
2.679448868,1.034601857
2.683460019,1.222382464
2.68747117,0.2030832041
2.691482321,1.221973102
2.695493472,1.874505292
2.699504623,2.614754842
2.703515774,3.760020274
2.707526925,3.204489662
2.711538076,4.825217717
2.715549227,3.399586323
2.719560378,0.7652031167
2.723571529,2.376653643
2.72758268,2.391011107
2.731593831,1.166601548
2.735604982,3.355983683
2.739616133,4.330445001
2.743627284,6.764977286
2.747638435,8.389842908
2.751649586,8.044486472
2.755660737,6.299393567
2.759671888,5.374762863
2.763683039,4.578145178
2.76769419,2.824521629
2.771705341,1.523268846
2.775716492,4.900303901
2.779727643,7.176473427
2.783738794,8.19015401
2.787749945,10.14780051
2.791761096,9.670098005
2.795772247,7.090733519
2.799783398,4.909314634
2.803794549,6.978149432
2.8078057,8.539459495
2.811816851,8.240134196
2.815828002,6.281981936
2.819839153,2.429538589
2.823850304,2.023681529
2.827861455,4.817236595
2.831872606,6.669402566
2.835883757,8.07619012
2.839894908,7.415651585
2.843906059,5.69243878
2.84791721,5.350642508
2.851928361,5.200609498
2.855939512,3.400993056
2.859950663,3.284915577
2.863961814,3.325146415
2.867972965,2.268915844
2.871984116,4.379508164
2.875995267,4.982889039
2.880006418,5.720022256
2.884017569,5.081681785
2.88802872,2.905055033
2.892039871,1.910748193
2.896051022,3.041209
2.900062173,3.449343932
2.904073324,3.434146044
2.908084475,3.717125596
2.912095626,3.903253166
2.916106777,2.760252171
2.920117928,2.848707627
2.924129079,2.817302184
2.92814023,1.699104494
2.932151381,1.72904859
2.936162532,1.133603952
2.940173683,0.3782251489
2.944184834,2.292967178
2.948195985,4.039149567
2.952207136,3.669204646
2.956218287,2.392165401
2.960229438,4.766354
2.964240589,6.204317143
2.96825174,5.742793348
2.972262891,5.597131141
2.976274042,5.940417118
2.980285193,5.963022579
2.984296344,5.708570071
2.988307495,5.150696245
2.992318646,4.16357775
2.996329797,3.538207453
3.000340948,3.756260146
3.004352099,3.09794354
3.00836325,2.414666662
3.012374401,3.636081568
3.016385552,3.509692165
3.020396703,1.603590917
3.024407854,0.2501175322
3.028419005,1.495237508
3.032430156,2.161151639
3.036441307,1.815368524
3.040452458,2.175593344
3.044463609,3.149442625
3.04847476,3.538556736
3.052485911,3.810575668
3.056497062,3.932464085
3.060508213,3.514204102
3.064519364,3.963558203
3.068530515,3.27591075
3.072541666,0.596924526
3.076552817,3.082352285
3.080563968,6.120905389
3.084575119,7.203947862
3.08858627,5.80553022
3.092597421,3.165395074
3.096608572,1.346509472
3.100619723,3.743740293
3.104630874,5.019549693
3.108642025,4.837635687
3.112653176,4.11303813
3.116664327,3.398916461
3.120675478,2.606150496
3.124686629,2.005804136
3.12869778,2.431892573
3.132708931,3.54812569
3.136720082,3.538994969
3.140731233,2.818874799
3.144742384,2.494462688
3.148753535,2.907069948
3.152764686,3.590297551
3.156775837,4.059758609
3.160786988,3.241584143
3.164798139,1.742559233
3.16880929,3.706549424
3.172820441,4.836047509
3.176831592,5.184513904
3.180842743,6.987275034
3.184853894,6.835951332
3.188865045,5.458309955
3.192876196,3.888051253
3.196887347,2.36307512
3.200898498,0.8920234692
3.204909649,2.455350695
3.2089208,5.623409058
3.212931951,6.785451346
3.216943102,6.501773233
3.220954253,4.480057106
3.224965404,0.9016086087
3.228976555,4.040827657
3.232987706,7.566831345
3.236998857,9.390980481
3.241010008,10.58755995
3.245021159,10.78545726
3.24903231,8.169610665
3.253043461,3.655044888
3.257054612,2.341216188
3.261065763,4.85987874
3.265076914,4.424243301
3.269088065,2.113972851
3.273099216,1.320733036
3.277110367,5.23934208
3.281121518,6.738103097
3.285132669,6.149677157
3.28914382,5.21459493
3.293154971,4.186537801
3.297166122,2.91476953
3.301177273,1.836211906
3.305188424,0.9403045153
3.309199575,1.035984333
3.313210726,1.998904572
3.317221877,3.287116613
3.321233028,3.334874834
3.325244179,3.179351965
3.32925533,3.066787748
3.333266481,2.852488888
3.337277632,2.889238409
3.341288783,3.030618112
3.345299934,1.927266127
3.349311085,2.24332157
3.353322236,4.287583716
3.357333387,5.012951904
3.361344538,4.452649183
3.365355689,2.878828206
3.36936684,1.651461262
3.373377991,2.296068428
3.377389142,3.320511764
3.381400293,4.232559163
3.385411444,3.0543576
3.389422595,1.103209332
3.393433746,1.384648427
3.397444897,2.422268449
3.401456048,3.718755193
3.405467199,4.650959204
3.40947835,4.594402034
3.413489501,2.674168659
3.417500652,0.9147162146
3.421511803,1.410863119
3.425522954,2.010850614
3.429534105,2.17478047
3.433545256,1.786781278
3.437556407,2.003370205
3.441567558,1.857516005
3.445578709,2.671208614
3.44958986,3.67739955
3.453601011,2.828310729
3.457612162,1.127648421
3.461623313,1.698647084
3.465634464,3.83507464
3.469645615,4.437567347
3.473656766,3.731125499
3.477667917,2.6779212
3.481679068,2.408927614
3.485690219,2.879827306
3.48970137,3.240294808
3.493712521,3.219681971
3.497723672,3.47966528
3.501734823,2.905999469
3.505745974,1.995214612
3.509757125,1.725088476
3.513768276,1.446564605
3.517779427,1.019701253
3.521790578,1.122218136
3.525801729,1.386082166
3.52981288,1.4271041
3.533824031,1.786991005
3.537835182,3.01201236
3.541846333,3.3327807
3.545857484,3.159813642
3.549868635,3.025636897
3.553879786,1.333857539
3.557890937,0.9350709212
3.561902088,2.132049991
3.565913239,2.130293888
3.56992439,3.263805003
3.573935541,4.626737444
3.577946692,5.091466233
3.581957843,4.254091119
3.585968994,3.068213823
3.589980145,3.59593297
3.593991296,2.672296804
3.598002447,0.4412853061
3.602013598,1.849698529
3.606024749,3.273458657
3.6100359,3.866386446
3.614047051,3.810012278
3.618058202,4.137039947
3.622069353,4.021484692
3.626080504,3.685603826
3.630091655,2.803361784
3.634102806,2.099108088
3.638113957,2.631057885
3.642125108,3.031012614
3.646136259,3.609937923
3.65014741,3.591671682
3.654158561,2.685067292
3.658169712,2.506574095
3.662180863,2.327454337
3.666192014,1.517946869
3.670203165,0.3167212298
3.674214316,0.7873146922
3.678225467,1.389294674
3.682236618,2.503708233
3.686247769,3.398035747
3.69025892,3.564207846
3.694270071,3.83190596
3.698281222,3.538274103
3.702292373,3.568326636
3.706303524,4.353684616
3.710314675,3.701377269
3.714325826,2.330130433
3.718336977,2.626877289
3.722348128,2.562055352
3.726359279,2.043917737
3.73037043,2.347919989
3.734381581,3.033217906
3.738392732,2.090402888
3.742403883,0.6437774527
3.746415034,2.052069947
3.750426185,2.682647556
3.754437336,1.630948011
3.758448487,0.6671679523
3.762459638,2.896953108
3.766470789,3.617040492
3.77048194,2.625343073
3.774493091,1.564166079
3.778504242,0.5453143341
3.782515393,0.8306993246
3.786526544,1.028833757
3.790537695,0.5344058941
3.794548846,0.3876447185
3.798559997,0.555352545
3.802571148,0.831520084
3.806582299,1.330204257
3.81059345,1.803799601
3.814604601,1.75145148
3.818615752,1.741423009
3.822626903,2.078796391
3.826638054,2.003881964
3.830649205,1.712696668
3.834660356,1.185147318
3.838671507,0.9043502497
3.842682658,1.207862967
3.846693809,1.397991329
3.85070496,1.513276007
3.854716111,2.322212032
3.858727262,2.234097423
3.862738413,0.8735035464
3.866749564,0.7675943342
3.870760715,1.168815889
3.874771866,0.9899872803
3.878783017,0.8865344821
3.882794168,1.223347427
3.886805319,1.61629137
3.89081647,2.879333836
3.894827621,4.241348801
3.898838772,5.396328112
3.902849923,4.918183486
3.906861074,3.819125928
3.910872225,2.496457226
3.914883376,2.610483012
3.918894527,3.885444115
3.922905678,4.531352698
3.926916829,5.787366151
3.93092798,6.314504607
3.934939131,4.443969507
3.938950282,1.641256565
3.942961433,2.160042708
3.946972584,2.71301872
3.950983735,2.760453697
3.954994886,3.620251223
3.959006037,3.710169295
3.963017188,2.238203844
3.967028339,2.262259739
3.97103949,4.311038219
3.975050641,5.066265519
3.979061792,4.349549998
3.983072943,3.103542389
3.987084094,1.854643364
3.991095245,0.9696463402
3.995106396,0.5709486908
3.999117547,1.543487003
4.003128698,2.440934027
4.007139849,2.989609556
4.011151,3.328226069
4.015162151,3.519156771
4.019173302,3.565141669
4.023184453,3.433884109
4.027195604,3.292601836
4.031206755,3.197843483
4.035217906,3.121979824
4.039229057,3.605350901
4.043240208,3.60127282
4.047251359,3.17515915
4.05126251,2.112490038
4.055273661,2.042633374
4.059284812,2.031204301
4.063295963,1.939582239
4.067307114,1.736227322
4.071318265,2.252197472
4.075329416,2.440713736
4.079340567,1.78938793
4.083351718,0.9663002769
4.087362869,0.752608999
4.09137402,1.077751006
4.095385171,1.987464284
4.099396322,3.213263359
4.103407473,4.12175282
4.107418624,3.928133362
4.111429775,3.541870923
4.115440926,3.28737863
4.119452077,2.591794197
4.123463228,2.397064384
4.127474379,2.53501714
4.13148553,2.639084093
4.135496681,1.712262506
4.139507832,0.7773071365
4.143518983,0.8903333392
4.147530134,0.9120558672
4.151541285,0.8161502938
4.155552436,1.571027439
4.159563587,2.185435616
4.163574738,2.120999152
4.167585889,1.063262204
4.17159704,0.5518305503
4.175608191,1.028047927
4.179619342,1.254785718
4.183630493,1.782699864
4.187641644,2.608309737
4.191652795,3.089865953
4.195663946,3.056893096
4.199675097,2.649241891
4.203686248,2.374827032
4.207697399,2.679238679
4.21170855,3.098963541
4.215719701,3.213494069
4.219730852,2.905345031
4.223742003,2.021827915
4.227753154,1.655974257
4.231764305,2.117332691
4.235775456,1.605203487
4.239786607,1.749333678
4.243797758,1.613173181
4.247808909,1.728682887
4.25182006,2.231634001
4.255831211,3.141146192
4.259842362,3.032408377
4.263853513,1.797862001
4.267864664,1.021879985
4.271875815,2.546821407
4.275886966,4.134008101
4.279898117,4.672923762
4.283909268,4.196183069
4.287920419,2.824045422
4.29193157,1.28406428
4.295942721,1.082042826
4.299953872,2.63147141
4.303965023,3.403184351
4.307976174,3.160062275
4.311987325,2.849600125
4.315998476,2.529514825
4.320009627,1.86586052
4.324020778,1.770230233
4.328031929,2.663192935
4.33204308,3.257991587
4.336054231,3.878170239
4.340065382,3.613248317
4.344076533,2.401962087
4.348087684,0.9811369878
4.352098835,0.6761282002
4.356109986,1.053845523
4.360121137,1.482382106
4.364132288,1.941218972
4.368143439,1.797497689
4.37215459,1.277261074
4.376165741,0.9133389527
4.380176892,1.873182158
4.384188043,2.080720882
4.388199194,0.8039846325
4.392210345,0.5626414184
4.396221496,1.579865551
4.400232647,2.018727078
4.404243798,1.61671329
4.408254949,1.580015871
4.4122661,1.772301723
4.416277251,1.461645089
4.420288402,0.904949715
4.424299553,0.2322845456
4.428310704,0.7918076737
4.432321855,1.234248619
4.436333006,1.441501353
4.440344157,2.332635742
4.444355308,3.311483009
4.448366459,3.247578959
4.45237761,2.422083808
4.456388761,2.24231389
4.460399912,2.050483356
4.464411063,1.858636472
4.468422214,1.756429819
4.472433365,1.740765367
4.476444516,1.695295608
4.480455667,1.322651095
4.484466818,0.7917721258
4.488477969,1.352873152
4.49248912,2.720986395
4.496500271,3.754969918
4.500511422,3.493359896
4.504522573,2.202461036
4.508533724,1.746728734
4.512544875,1.57492499
4.516556026,0.6120450097
4.520567177,2.497568938
4.524578328,3.470993985
4.528589479,3.223903818
4.53260063,2.216544399
4.536611781,1.949929479
4.540622932,1.505927741
4.544634083,0.6105647009
4.548645234,1.266125971
4.552656385,2.107483416
4.556667536,2.215485378
4.560678687,2.778267814
4.564689838,2.810444742
4.568700989,2.835325517
4.57271214,2.438254603
4.576723291,1.380193401
4.580734442,1.40326635
4.584745593,2.174522203
4.588756744,1.983280261
4.592767895,2.232441501
4.596779046,3.349398743
4.600790197,4.232386894
4.604801348,4.205228546
4.608812499,3.399882698
4.61282365,2.05518302
4.616834801,0.9420077835
4.620845952,0.7636890569
4.624857103,0.6046968272
4.628868254,1.179995579
